,Lead time,Transfers,Origin,Destination,Departure,Arrival,kg CO2e/TEU,Ports,Carriers
376,34 days,2,BRRIG,NLRTM,"['29 OCT', ' 18:00', 'UTC-03:00']","['2 DEC', ' 00:41', 'UTC+01:00']",1205,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
377,35 days,2,BRRIG,NLRTM,"['5 NOV', ' 08:13', 'UTC-03:00']","['10 DEC', ' 09:26', 'UTC+01:00']",1805,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ZEE'], ['ZEE', 'RTM']]","['MSC', 'MSC']"
378,28 days,1,BRRIG,BEANR,"['29 OCT', ' 18:00', 'UTC-03:00']","['26 NOV', ' 11:30', 'UTC+01:00']",1070,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd']"
379,31 days,1,BRRIG,BEANR,"['29 OCT', ' 18:00', 'UTC-03:00']","['29 NOV', ' 06:01', 'UTC+01:00']",1095,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
380,25 days,1,BRRIG,BEANR,"['29 OCT', ' 18:00', 'UTC-03:00']","['23 NOV', ' 16:03', 'UTC+01:00']",1110,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
381,34 days,1,BRRIG,BEANR,"['21 OCT', ' 02:00', 'UTC-03:00']","['24 NOV', ' 00:00', 'UTC+01:00']",1115,"[['RIG', 'IOA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
382,33 days,1,BRRIG,BEANR,"['29 OCT', ' 18:00', 'UTC-03:00']","['1 DEC', ' 22:00', 'UTC+01:00']",1120,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
383,34 days,1,BRRIG,BEANR,"['29 OCT', ' 18:00', 'UTC-03:00']","['2 DEC', ' 06:00', 'UTC+01:00']",1230,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
384,29 days,1,BRRIG,BEANR,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 00:00', 'UTC+01:00']",1795,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
385,32 days,2,BRRIG,BEANR,"['29 OCT', ' 18:00', 'UTC-03:00']","['30 NOV', ' 06:00', 'UTC+01:00']",1395,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
386,23 days,2,BRRIG,BEANR,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 03:04', 'UTC+01:00']",1790,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
387,35 days,2,BRRIG,BEANR,"['5 NOV', ' 08:13', 'UTC-03:00']","['10 DEC', ' 09:10', 'UTC+01:00']",1795,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ZEE'], ['ZEE', 'ANR']]","['MSC', 'MSC']"
388,34 days,2,BRRIG,BEANR,"['27 OCT', ' 06:00', 'UTC-03:00']","['29 NOV', ' 10:03', 'UTC+01:00']",1880,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
389,34 days,1,BRRIG,NLVLI,"['29 OCT', ' 18:00', 'UTC-03:00']","['2 DEC', ' 13:36', 'UTC+01:00']",1225,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC']"
390,28 days,2,BRRIG,NLVLI,"['21 OCT', ' 02:00', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1085,"[['RIG', 'IOA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
391,28 days,2,BRRIG,NLVLI,"['27 OCT', ' 06:00', 'UTC-03:00']","['23 NOV', ' 15:11', 'UTC+01:00']",1135,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk, ONE', 'Hapag-Lloyd, MSC']"
392,31 days,2,BRRIG,NLVLI,"['29 OCT', ' 18:00', 'UTC-03:00']","['29 NOV', ' 07:36', 'UTC+01:00']",1155,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
393,34 days,2,BRRIG,NLVLI,"['29 OCT', ' 18:00', 'UTC-03:00']","['1 DEC', ' 23:35', 'UTC+01:00']",1180,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
394,34 days,2,BRRIG,NLVLI,"['29 OCT', ' 18:00', 'UTC-03:00']","['2 DEC', ' 07:32', 'UTC+01:00']",1285,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
395,35 days,2,BRRIG,NLVLI,"['5 NOV', ' 08:13', 'UTC-03:00']","['10 DEC', ' 07:23', 'UTC+01:00']",1745,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
396,23 days,2,BRRIG,NLVLI,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1765,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
397,29 days,2,BRRIG,NLVLI,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 01:35', 'UTC+01:00']",1855,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
398,33 days,2,BRRIG,NLVLI,"['27 OCT', ' 06:00', 'UTC-03:00']","['29 NOV', ' 09:11', 'UTC+01:00']",1860,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
399,32 days,3,BRRIG,NLVLI,"['29 OCT', ' 18:00', 'UTC-03:00']","['30 NOV', ' 07:36', 'UTC+01:00']",1455,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
400,28 days,3,BRRIG,NLVLI,"['26 OCT', ' 05:29', 'UTC-03:00']","['22 NOV', ' 15:06', 'UTC+01:00']",1705,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
401,32 days,3,BRRIG,NLVLI,"['23 OCT', ' 01:27', 'UTC-03:00']","['24 NOV', ' 01:35', 'UTC+01:00']",1750,"[['RIG', 'ITJ'], ['ITJ', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
402,30 days,3,BRRIG,NLVLI,"['26 OCT', ' 05:29', 'UTC-03:00']","['24 NOV', ' 20:11', 'UTC+01:00']",1905,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'LGP', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
403,34 days,1,BRRIG,BEZEE,"['29 OCT', ' 18:00', 'UTC-03:00']","['2 DEC', ' 14:42', 'UTC+01:00']",1255,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC']"
404,35 days,1,BRRIG,BEZEE,"['5 NOV', ' 08:13', 'UTC-03:00']","['10 DEC', ' 06:00', 'UTC+01:00']",1695,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ZEE']]","['MSC', 'MSC']"
405,28 days,2,BRRIG,BEZEE,"['21 OCT', ' 02:00', 'UTC-03:00']","['18 NOV', ' 03:18', 'UTC+01:00']",1115,"[['RIG', 'IOA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
406,28 days,2,BRRIG,BEZEE,"['29 OCT', ' 18:00', 'UTC-03:00']","['26 NOV', ' 14:14', 'UTC+01:00']",1160,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd']"
407,36 days,2,BRRIG,BEZEE,"['29 OCT', ' 18:00', 'UTC-03:00']","['4 DEC', ' 08:59', 'UTC+01:00']",1160,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'DKK'], ['DKK', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
408,31 days,2,BRRIG,BEZEE,"['29 OCT', ' 18:00', 'UTC-03:00']","['29 NOV', ' 08:45', 'UTC+01:00']",1185,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
409,34 days,2,BRRIG,BEZEE,"['29 OCT', ' 18:00', 'UTC-03:00']","['2 DEC', ' 00:44', 'UTC+01:00']",1210,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
410,36 days,2,BRRIG,BEZEE,"['29 OCT', ' 18:00', 'UTC-03:00']","['4 DEC', ' 19:59', 'UTC+01:00']",1305,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'DKK'], ['DKK', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
411,36 days,2,BRRIG,BEZEE,"['29 OCT', ' 18:00', 'UTC-03:00']","['4 DEC', ' 20:59', 'UTC+01:00']",1305,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'DKK'], ['DKK', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
412,34 days,2,BRRIG,BEZEE,"['29 OCT', ' 18:00', 'UTC-03:00']","['2 DEC', ' 08:42', 'UTC+01:00']",1320,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
413,23 days,2,BRRIG,BEZEE,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 03:18', 'UTC+01:00']",1795,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
414,29 days,2,BRRIG,BEZEE,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 02:44', 'UTC+01:00']",1885,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
415,34 days,2,BRRIG,BEZEE,"['27 OCT', ' 06:00', 'UTC-03:00']","['29 NOV', ' 10:17', 'UTC+01:00']",1890,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
416,36 days,3,BRRIG,BEZEE,"['29 OCT', ' 18:00', 'UTC-03:00']","['4 DEC', ' 20:59', 'UTC+01:00']",1210,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'DKK'], ['DKK', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
417,25 days,1,BRRIG,NLAMS,"['29 OCT', ' 18:00', 'UTC-03:00']","['23 NOV', ' 15:47', 'UTC+01:00']",1105,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC']"
418,28 days,2,BRRIG,NLAMS,"['21 OCT', ' 02:00', 'UTC-03:00']","['18 NOV', ' 02:46', 'UTC+01:00']",1100,"[['RIG', 'IOA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
419,34 days,2,BRRIG,NLAMS,"['29 OCT', ' 18:00', 'UTC-03:00']","['2 DEC', ' 02:32', 'UTC+01:00']",1255,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
420,23 days,2,BRRIG,NLAMS,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 02:46', 'UTC+01:00']",1780,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hamburg Sud, Maersk']"
421,33 days,2,BRRIG,NLAMS,"['27 OCT', ' 06:00', 'UTC-03:00']","['29 NOV', ' 09:47', 'UTC+01:00']",1875,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
422,35 days,2,BRRIG,NLAMS,"['5 NOV', ' 08:13', 'UTC-03:00']","['10 DEC', ' 12:03', 'UTC+01:00']",1875,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ZEE'], ['ZEE', 'AMS']]","['MSC', 'MSC']"
423,27 days,3,BRRIG,NLAMS,"['26 OCT', ' 05:29', 'UTC-03:00']","['22 NOV', ' 03:47', 'UTC+01:00']",1735,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
424,30 days,3,BRRIG,NLAMS,"['26 OCT', ' 05:29', 'UTC-03:00']","['24 NOV', ' 20:47', 'UTC+01:00']",1920,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
425,36 days,3,BRRIG,NLAMS,"['31 OCT', ' 22:27', 'UTC-03:00']","['7 DEC', ' 01:47', 'UTC+01:00']",2355,"[['RIG', 'ITJ'], ['ITJ', 'CTB'], ['CTB', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
426,35 days,3,BRRIG,NLAMS,"['20 OCT', ' 16:22', 'UTC-03:00']","['24 NOV', ' 14:43', 'UTC+01:00']",2715,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB', 'CAU'], ['CAU', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
427,36 days,3,BRRIG,NLAMS,"['20 OCT', ' 16:22', 'UTC-03:00']","['25 NOV', ' 11:58', 'UTC+01:00']",2905,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB', 'CAU', 'FPO'], ['FPO', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
428,33 days,4,BRRIG,NLAMS,"['22 OCT', ' 08:27', 'UTC-03:00']","['24 NOV', ' 08:22', 'UTC+01:00']",1835,"[['RIG', 'ITJ'], ['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC', 'Containerships, MSC']"
429,30 days,4,BRRIG,NLAMS,"['24 OCT', ' 09:27', 'UTC-03:00']","['23 NOV', ' 02:48', 'UTC+01:00']",1880,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
430,32 days,4,BRRIG,NLAMS,"['22 OCT', ' 08:27', 'UTC-03:00']","['22 NOV', ' 13:32', 'UTC+01:00']",2025,"[['RIG', 'ITJ'], ['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'SCT', 'SIE', 'VGO', 'GIJ', 'BIO'], ['BIO', 'LTP', 'MOE', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC, W.E.C. Lines', 'MSC, W.E.C. Lines']"
431,25 days,1,BRITJ,NLRTM,"['24 OCT', ' 02:00', 'UTC-03:00']","['18 NOV', ' 00:00', 'UTC+01:00']",910,"[['ITJ', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
432,29 days,1,BRITJ,NLRTM,"['25 OCT', ' 10:00', 'UTC-03:00']","['23 NOV', ' 13:00', 'UTC+01:00']",975,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd, MSC']"
433,22 days,1,BRITJ,NLRTM,"['23 OCT', ' 09:00', 'UTC-03:00']","['13 NOV', ' 23:00', 'UTC+01:00']",1025,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'RTM']]","['MSC', 'MSC']"
434,22 days,1,BRITJ,NLRTM,"['20 OCT', ' 18:11', 'UTC-03:00']","['11 NOV', ' 00:00', 'UTC+01:00']",1045,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk']"
435,26 days,1,BRITJ,NLRTM,"['23 OCT', ' 09:00', 'UTC-03:00']","['17 NOV', ' 18:00', 'UTC+01:00']",1190,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'RTM']]","['Hapag-Lloyd, MSC', 'MSC']"
436,32 days,1,BRITJ,NLRTM,"['22 OCT', ' 00:00', 'UTC-03:00']","['22 NOV', ' 07:00', 'UTC+01:00']",1690,"[['ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
437,29 days,2,BRITJ,NLRTM,"['25 OCT', ' 10:00', 'UTC-03:00']","['23 NOV', ' 00:01', 'UTC+01:00']",1115,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
438,30 days,2,BRITJ,NLRTM,"['23 OCT', ' 09:00', 'UTC-03:00']","['22 NOV', ' 11:10', 'UTC+01:00']",1270,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'SCT', 'SIE', 'VGO', 'GIJ', 'BIO'], ['BIO', 'LTP', 'MOE', 'RTM']]","['MSC', 'MSC, W.E.C. Lines', 'MSC, W.E.C. Lines']"
439,28 days,2,BRITJ,NLRTM,"['26 OCT', ' 16:39', 'UTC-03:00']","['23 NOV', ' 16:51', 'UTC+01:00']",1575,"[['ITJ', 'RIO'], ['RIO', 'ANR'], ['ANR', 'RTM']]",['MSC']
440,32 days,2,BRITJ,NLRTM,"['21 OCT', ' 03:20', 'UTC-03:00']","['21 NOV', ' 09:26', 'UTC+01:00']",1750,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'CAU', 'ZEE'], ['ZEE', 'RTM']]","['MSC', 'MSC']"
441,25 days,1,BRITJ,BEANR,"['1 NOV', ' 08:00', 'UTC-03:00']","['26 NOV', ' 11:30', 'UTC+01:00']",1005,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd']"
442,31 days,1,BRITJ,BEANR,"['24 OCT', ' 02:00', 'UTC-03:00']","['24 NOV', ' 00:00', 'UTC+01:00']",1015,"[['ITJ', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
443,23 days,1,BRITJ,BEANR,"['23 OCT', ' 09:00', 'UTC-03:00']","['15 NOV', ' 12:00', 'UTC+01:00']",1025,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR']]","['MSC', 'MSC']"
444,28 days,1,BRITJ,BEANR,"['1 NOV', ' 08:00', 'UTC-03:00']","['29 NOV', ' 06:01', 'UTC+01:00']",1035,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
445,23 days,1,BRITJ,BEANR,"['1 NOV', ' 08:00', 'UTC-03:00']","['23 NOV', ' 16:03', 'UTC+01:00']",1045,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
446,28 days,1,BRITJ,BEANR,"['20 OCT', ' 18:11', 'UTC-03:00']","['17 NOV', ' 00:00', 'UTC+01:00']",1145,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
447,31 days,1,BRITJ,BEANR,"['1 NOV', ' 08:00', 'UTC-03:00']","['2 DEC', ' 06:00', 'UTC+01:00']",1165,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
448,30 days,1,BRITJ,BEANR,"['23 OCT', ' 09:00', 'UTC-03:00']","['21 NOV', ' 14:00', 'UTC+01:00']",1190,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
449,27 days,2,BRITJ,BEANR,"['22 OCT', ' 00:00', 'UTC-03:00']","['18 NOV', ' 03:04', 'UTC+01:00']",1010,"[['ITJ', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
450,22 days,2,BRITJ,BEANR,"['20 OCT', ' 18:11', 'UTC-03:00']","['11 NOV', ' 03:04', 'UTC+01:00']",1145,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
451,31 days,2,BRITJ,BEANR,"['25 OCT', ' 10:00', 'UTC-03:00']","['25 NOV', ' 00:00', 'UTC+01:00']",1150,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
452,29 days,2,BRITJ,BEANR,"['1 NOV', ' 08:00', 'UTC-03:00']","['30 NOV', ' 06:00', 'UTC+01:00']",1330,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
453,32 days,2,BRITJ,BEANR,"['21 OCT', ' 03:20', 'UTC-03:00']","['21 NOV', ' 09:10', 'UTC+01:00']",1740,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'CAU', 'ZEE'], ['ZEE', 'ANR']]","['MSC', 'MSC']"
