,Lead time,Transfers,Origin,Destination,Departure,Arrival,kg CO2e/TEU,Ports,Carriers
388,30 days,1,BRRIG,BEANR,"['22 OCT', ' 08:00', 'UTC-03:00']","['21 NOV', ' 06:00', 'UTC+01:00']",1095,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
389,25 days,1,BRRIG,BEANR,"['22 OCT', ' 08:00', 'UTC-03:00']","['16 NOV', ' 06:03', 'UTC+01:00']",1110,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
390,35 days,1,BRRIG,BEANR,"['22 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 14:00', 'UTC+01:00']",1205,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
391,34 days,1,BRRIG,BEANR,"['22 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 06:00', 'UTC+01:00']",1240,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
392,37 days,1,BRRIG,BEANR,"['29 OCT', ' 05:33', 'UTC-03:00']","['5 DEC', ' 02:00', 'UTC+01:00']",1415,"[['RIG', 'MVD'], ['MVD', 'ANR']]",['MSC']
393,29 days,1,BRRIG,BEANR,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 00:00', 'UTC+01:00']",1795,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
394,34 days,2,BRRIG,BEANR,"['22 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 00:00', 'UTC+01:00']",1210,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
395,34 days,2,BRRIG,BEANR,"['21 OCT', ' 23:00', 'UTC-03:00']","['25 NOV', ' 00:00', 'UTC+01:00']",1250,"[['RIG', 'ITJ', 'SSZ', 'SUA', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
396,32 days,2,BRRIG,BEANR,"['22 OCT', ' 08:00', 'UTC-03:00']","['23 NOV', ' 06:00', 'UTC+01:00']",1395,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
397,30 days,2,BRRIG,BEANR,"['26 OCT', ' 01:28', 'UTC-03:00']","['24 NOV', ' 22:00', 'UTC+01:00']",1570,"[['RIG', 'MVD'], ['MVD', 'LPA'], ['LPA', 'ANR']]","['MSC', 'MSC']"
398,32 days,2,BRRIG,BEANR,"['23 OCT', ' 09:44', 'UTC-03:00']","['24 NOV', ' 00:00', 'UTC+01:00']",1760,"[['RIG', 'IOA'], ['IOA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR']]","['Hamburg Sud, Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
399,23 days,2,BRRIG,BEANR,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 03:04', 'UTC+01:00']",1790,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
400,34 days,2,BRRIG,BEANR,"['2 NOV', ' 07:33', 'UTC-03:00']","['5 DEC', ' 14:00', 'UTC+01:00']",1810,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
401,29 days,2,BRRIG,NLVLI,"['22 OCT', ' 08:00', 'UTC-03:00']","['19 NOV', ' 23:36', 'UTC+01:00']",1130,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
402,34 days,2,BRRIG,NLVLI,"['22 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 01:36', 'UTC+01:00']",1130,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
403,30 days,2,BRRIG,NLVLI,"['22 OCT', ' 08:00', 'UTC-03:00']","['21 NOV', ' 07:35', 'UTC+01:00']",1155,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
404,35 days,2,BRRIG,NLVLI,"['22 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 15:36', 'UTC+01:00']",1265,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
405,34 days,2,BRRIG,NLVLI,"['22 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 07:32', 'UTC+01:00']",1295,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
406,37 days,2,BRRIG,NLVLI,"['29 OCT', ' 05:33', 'UTC-03:00']","['5 DEC', ' 03:36', 'UTC+01:00']",1475,"[['RIG', 'MVD'], ['MVD', 'ANR'], ['ANR', 'VLI']]",['MSC']
407,35 days,2,BRRIG,NLVLI,"['5 NOV', ' 08:13', 'UTC-03:00']","['10 DEC', ' 07:23', 'UTC+01:00']",1745,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
408,23 days,2,BRRIG,NLVLI,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1765,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
409,29 days,2,BRRIG,NLVLI,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 01:35', 'UTC+01:00']",1855,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
410,33 days,2,BRRIG,NLVLI,"['27 OCT', ' 06:00', 'UTC-03:00']","['29 NOV', ' 09:11', 'UTC+01:00']",1860,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
411,32 days,3,BRRIG,NLVLI,"['22 OCT', ' 08:00', 'UTC-03:00']","['23 NOV', ' 02:12', 'UTC+01:00']",1250,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
412,34 days,3,BRRIG,NLVLI,"['21 OCT', ' 23:00', 'UTC-03:00']","['25 NOV', ' 01:36', 'UTC+01:00']",1310,"[['RIG', 'ITJ', 'SSZ', 'SUA', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
413,32 days,3,BRRIG,NLVLI,"['22 OCT', ' 08:00', 'UTC-03:00']","['23 NOV', ' 07:36', 'UTC+01:00']",1455,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
414,35 days,3,BRRIG,NLVLI,"['7 NOV', ' 00:42', 'UTC-03:00']","['12 DEC', ' 03:23', 'UTC+01:00']",1565,"[['RIG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
415,35 days,1,BRRIG,BEZEE,"['5 NOV', ' 08:13', 'UTC-03:00']","['10 DEC', ' 06:00', 'UTC+01:00']",1695,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ZEE']]","['MSC', 'MSC']"
416,29 days,2,BRRIG,BEZEE,"['22 OCT', ' 08:00', 'UTC-03:00']","['20 NOV', ' 00:42', 'UTC+01:00']",1160,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
417,34 days,2,BRRIG,BEZEE,"['22 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 02:42', 'UTC+01:00']",1160,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
418,30 days,2,BRRIG,BEZEE,"['22 OCT', ' 08:00', 'UTC-03:00']","['21 NOV', ' 08:44', 'UTC+01:00']",1185,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
419,35 days,2,BRRIG,BEZEE,"['22 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 16:42', 'UTC+01:00']",1295,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
420,34 days,2,BRRIG,BEZEE,"['22 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 08:42', 'UTC+01:00']",1330,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
421,37 days,2,BRRIG,BEZEE,"['29 OCT', ' 05:33', 'UTC-03:00']","['5 DEC', ' 04:42', 'UTC+01:00']",1505,"[['RIG', 'MVD'], ['MVD', 'ANR'], ['ANR', 'ZEE']]",['MSC']
422,35 days,2,BRRIG,BEZEE,"['7 NOV', ' 00:42', 'UTC-03:00']","['12 DEC', ' 02:00', 'UTC+01:00']",1515,"[['RIG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
423,23 days,2,BRRIG,BEZEE,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 03:18', 'UTC+01:00']",1795,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
424,29 days,2,BRRIG,BEZEE,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 02:44', 'UTC+01:00']",1885,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
425,34 days,2,BRRIG,BEZEE,"['27 OCT', ' 06:00', 'UTC-03:00']","['29 NOV', ' 10:17', 'UTC+01:00']",1890,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
426,34 days,3,BRRIG,BEZEE,"['22 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 02:42', 'UTC+01:00']",1300,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
427,34 days,3,BRRIG,BEZEE,"['21 OCT', ' 23:00', 'UTC-03:00']","['25 NOV', ' 02:42', 'UTC+01:00']",1340,"[['RIG', 'ITJ', 'SSZ', 'SUA', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd', 'Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
428,32 days,3,BRRIG,BEZEE,"['22 OCT', ' 08:00', 'UTC-03:00']","['23 NOV', ' 08:42', 'UTC+01:00']",1485,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
429,25 days,1,BRRIG,NLAMS,"['22 OCT', ' 08:00', 'UTC-03:00']","['16 NOV', ' 05:47', 'UTC+01:00']",1105,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC']"
430,37 days,2,BRRIG,NLAMS,"['29 OCT', ' 05:33', 'UTC-03:00']","['5 DEC', ' 06:43', 'UTC+01:00']",1555,"[['RIG', 'MVD'], ['MVD', 'ANR'], ['ANR', 'AMS']]",['MSC']
431,23 days,2,BRRIG,NLAMS,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 02:46', 'UTC+01:00']",1780,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hamburg Sud, Maersk']"
432,33 days,2,BRRIG,NLAMS,"['27 OCT', ' 06:00', 'UTC-03:00']","['29 NOV', ' 09:47', 'UTC+01:00']",1875,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
433,35 days,2,BRRIG,NLAMS,"['5 NOV', ' 08:13', 'UTC-03:00']","['10 DEC', ' 12:03', 'UTC+01:00']",1875,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ZEE'], ['ZEE', 'AMS']]","['MSC', 'MSC']"
434,32 days,3,BRRIG,NLAMS,"['22 OCT', ' 08:00', 'UTC-03:00']","['23 NOV', ' 02:48', 'UTC+01:00']",1265,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
435,36 days,3,BRRIG,NLAMS,"['7 NOV', ' 00:42', 'UTC-03:00']","['12 DEC', ' 08:20', 'UTC+01:00']",1610,"[['RIG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
436,27 days,3,BRRIG,NLAMS,"['26 OCT', ' 01:28', 'UTC-03:00']","['21 NOV', ' 21:47', 'UTC+01:00']",1660,"[['RIG', 'MVD'], ['MVD', 'LPA'], ['LPA', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
437,26 days,3,BRRIG,NLAMS,"['23 OCT', ' 09:44', 'UTC-03:00']","['18 NOV', ' 02:46', 'UTC+01:00']",1745,"[['RIG', 'IOA'], ['IOA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Hamburg Sud, Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
438,30 days,3,BRRIG,NLAMS,"['2 NOV', ' 07:33', 'UTC-03:00']","['1 DEC', ' 20:47', 'UTC+01:00']",1915,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
439,36 days,3,BRRIG,NLAMS,"['31 OCT', ' 22:27', 'UTC-03:00']","['7 DEC', ' 01:47', 'UTC+01:00']",2355,"[['RIG', 'ITJ'], ['ITJ', 'CTB'], ['CTB', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
440,35 days,4,BRRIG,NLAMS,"['3 NOV', ' 18:33', 'UTC-03:00']","['8 DEC', ' 08:22', 'UTC+01:00']",1605,"[['RIG', 'MVD'], ['MVD', 'LGP'], ['LGP', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC', 'Containerships, MSC']"
441,32 days,5,BRRIG,NLAMS,"['21 OCT', ' 23:00', 'UTC-03:00']","['23 NOV', ' 02:48', 'UTC+01:00']",1370,"[['RIG', 'ITJ', 'SSZ'], ['SSZ', 'SSZ'], ['SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hapag-Lloyd, Maersk', 'Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
442,32 days,1,BRITJ,NLRTM,"['8 NOV', ' 01:15', 'UTC-03:00']","['9 DEC', ' 08:06', 'UTC+01:00']",900,"[['ITJ', 'ANR'], ['ANR', 'RTM']]",['MSC']
443,27 days,1,BRITJ,NLRTM,"['22 OCT', ' 00:00', 'UTC-03:00']","['18 NOV', ' 00:00', 'UTC+01:00']",910,"[['ITJ', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
444,25 days,1,BRITJ,NLRTM,"['22 OCT', ' 21:00', 'UTC-03:00']","['16 NOV', ' 03:00', 'UTC+01:00']",975,"[['ITJ', 'SSZ'], ['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd, MSC']"
445,23 days,1,BRITJ,NLRTM,"['22 OCT', ' 21:00', 'UTC-03:00']","['14 NOV', ' 05:00', 'UTC+01:00']",1025,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'RTM']]","['MSC', 'MSC']"
446,22 days,1,BRITJ,NLRTM,"['27 OCT', ' 18:11', 'UTC-03:00']","['18 NOV', ' 00:00', 'UTC+01:00']",1040,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk']"
447,26 days,1,BRITJ,NLRTM,"['22 OCT', ' 21:00', 'UTC-03:00']","['17 NOV', ' 18:00', 'UTC+01:00']",1190,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'RTM']]","['Hapag-Lloyd, MSC', 'MSC']"
448,32 days,1,BRITJ,NLRTM,"['22 OCT', ' 00:00', 'UTC-03:00']","['22 NOV', ' 07:00', 'UTC+01:00']",1690,"[['ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
449,29 days,2,BRITJ,NLRTM,"['25 OCT', ' 06:30', 'UTC-03:00']","['23 NOV', ' 00:01', 'UTC+01:00']",1115,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
450,26 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['19 NOV', ' 22:00', 'UTC+01:00']",1005,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
451,31 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['25 NOV', ' 00:00', 'UTC+01:00']",1005,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
452,24 days,1,BRITJ,BEANR,"['22 OCT', ' 21:00', 'UTC-03:00']","['15 NOV', ' 12:00', 'UTC+01:00']",1025,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR']]","['MSC', 'MSC']"
453,27 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['21 NOV', ' 06:00', 'UTC+01:00']",1035,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
454,22 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['16 NOV', ' 06:03', 'UTC+01:00']",1045,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
455,28 days,1,BRITJ,BEANR,"['27 OCT', ' 18:11', 'UTC-03:00']","['24 NOV', ' 00:00', 'UTC+01:00']",1145,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
456,32 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['25 NOV', ' 14:00', 'UTC+01:00']",1145,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
457,31 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['25 NOV', ' 06:00', 'UTC+01:00']",1175,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
458,30 days,1,BRITJ,BEANR,"['22 OCT', ' 21:00', 'UTC-03:00']","['21 NOV', ' 14:00', 'UTC+01:00']",1190,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
459,27 days,2,BRITJ,BEANR,"['22 OCT', ' 00:00', 'UTC-03:00']","['18 NOV', ' 03:04', 'UTC+01:00']",1010,"[['ITJ', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
460,22 days,2,BRITJ,BEANR,"['27 OCT', ' 18:11', 'UTC-03:00']","['18 NOV', ' 03:04', 'UTC+01:00']",1140,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
461,31 days,2,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['25 NOV', ' 00:00', 'UTC+01:00']",1150,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
462,29 days,2,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['23 NOV', ' 06:00', 'UTC+01:00']",1330,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
463,32 days,2,BRITJ,BEANR,"['22 OCT', ' 00:00', 'UTC-03:00']","['22 NOV', ' 10:03', 'UTC+01:00']",1785,"[['ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
464,22 days,1,BRITJ,NLVLI,"['25 OCT', ' 06:30', 'UTC-03:00']","['16 NOV', ' 05:11', 'UTC+01:00']",1025,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC']"
465,27 days,2,BRITJ,NLVLI,"['22 OCT', ' 00:00', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",985,"[['ITJ', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
466,25 days,2,BRITJ,NLVLI,"['22 OCT', ' 21:00', 'UTC-03:00']","['16 NOV', ' 05:11', 'UTC+01:00']",1050,"[['ITJ', 'SSZ'], ['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd, MSC']"
467,31 days,2,BRITJ,NLVLI,"['25 OCT', ' 06:30', 'UTC-03:00']","['25 NOV', ' 01:36', 'UTC+01:00']",1065,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
