,Lead time,Transfers,Origin,Destination,Departure,Arrival,kg CO2e/TEU,Ports,Carriers
240,32 days,2,BRPNG,NLVLI,"['5 NOV', ' 11:27', 'UTC-03:00']","['6 DEC', ' 22:51', 'UTC+01:00']",1040,"[['PNG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'VLI']]",['MSC']
241,31 days,2,BRPNG,NLVLI,"['18 OCT', ' 22:00', 'UTC-03:00']","['18 NOV', ' 17:36', 'UTC+01:00']",1055,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
242,32 days,2,BRPNG,NLVLI,"['18 OCT', ' 22:00', 'UTC-03:00']","['19 NOV', ' 13:32', 'UTC+01:00']",1070,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
243,30 days,2,BRPNG,NLVLI,"['18 OCT', ' 22:00', 'UTC-03:00']","['17 NOV', ' 23:35', 'UTC+01:00']",1105,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
244,31 days,2,BRPNG,NLVLI,"['22 OCT', ' 01:00', 'UTC-03:00']","['21 NOV', ' 23:38', 'UTC+01:00']",1115,"[['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd']"
245,31 days,2,BRPNG,NLVLI,"['26 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 14:06', 'UTC+01:00']",1190,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
246,30 days,2,BRPNG,NLVLI,"['26 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 07:32', 'UTC+01:00']",1215,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
247,31 days,2,BRPNG,NLVLI,"['20 OCT', ' 18:05', 'UTC-03:00']","['20 NOV', ' 20:13', 'UTC+01:00']",1670,"[['PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'CAU', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
248,31 days,2,BRPNG,NLVLI,"['22 OCT', ' 15:30', 'UTC-03:00']","['22 NOV', ' 09:11', 'UTC+01:00']",1755,"[['PNG', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'VLI']]","['COSCO', 'COSCO, Hapag-Lloyd, OOCL']"
249,25 days,3,BRPNG,NLVLI,"['19 OCT', ' 21:09', 'UTC-03:00']","['13 NOV', ' 21:36', 'UTC+01:00']",1170,"[['PNG', 'IOA'], ['IOA', 'ITJ', 'SSZ', 'SPB', 'PTM'], ['PTM', 'SOU', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd, OOCL']"
250,24 days,3,BRPNG,NLVLI,"['22 OCT', ' 18:57', 'UTC-03:00']","['15 NOV', ' 13:36', 'UTC+01:00']",1255,"[['PNG', 'ITJ'], ['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
251,21 days,1,BRPNG,BEZEE,"['18 OCT', ' 22:00', 'UTC-03:00']","['9 NOV', ' 01:17', 'UTC+01:00']",1040,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, MSC']"
252,26 days,1,BRPNG,BEZEE,"['22 OCT', ' 01:00', 'UTC-03:00']","['17 NOV', ' 02:44', 'UTC+01:00']",1065,"[['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
253,31 days,1,BRPNG,BEZEE,"['20 OCT', ' 18:05', 'UTC-03:00']","['20 NOV', ' 18:50', 'UTC+01:00']",1620,"[['PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'CAU', 'ZEE']]","['MSC', 'MSC']"
254,32 days,2,BRPNG,BEZEE,"['5 NOV', ' 11:27', 'UTC-03:00']","['6 DEC', ' 23:57', 'UTC+01:00']",1070,"[['PNG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'ZEE']]",['MSC']
255,25 days,2,BRPNG,BEZEE,"['18 OCT', ' 22:00', 'UTC-03:00']","['13 NOV', ' 00:42', 'UTC+01:00']",1080,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
256,31 days,2,BRPNG,BEZEE,"['18 OCT', ' 22:00', 'UTC-03:00']","['18 NOV', ' 18:42', 'UTC+01:00']",1085,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
257,32 days,2,BRPNG,BEZEE,"['18 OCT', ' 22:00', 'UTC-03:00']","['19 NOV', ' 14:42', 'UTC+01:00']",1105,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
258,30 days,2,BRPNG,BEZEE,"['18 OCT', ' 22:00', 'UTC-03:00']","['18 NOV', ' 00:44', 'UTC+01:00']",1135,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
259,31 days,2,BRPNG,BEZEE,"['22 OCT', ' 01:00', 'UTC-03:00']","['22 NOV', ' 00:43', 'UTC+01:00']",1145,"[['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd']"
260,31 days,2,BRPNG,BEZEE,"['26 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 15:12', 'UTC+01:00']",1220,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
261,30 days,2,BRPNG,BEZEE,"['26 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 08:42', 'UTC+01:00']",1250,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
262,31 days,2,BRPNG,BEZEE,"['19 OCT', ' 19:17', 'UTC-03:00']","['19 NOV', ' 10:59', 'UTC+01:00']",1415,"[['PNG', 'RIO'], ['RIO', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
263,31 days,2,BRPNG,BEZEE,"['22 OCT', ' 15:30', 'UTC-03:00']","['22 NOV', ' 10:17', 'UTC+01:00']",1785,"[['PNG', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ZEE']]","['COSCO', 'COSCO, Hapag-Lloyd, OOCL']"
264,25 days,3,BRPNG,BEZEE,"['19 OCT', ' 21:09', 'UTC-03:00']","['13 NOV', ' 22:39', 'UTC+01:00']",1200,"[['PNG', 'IOA'], ['IOA', 'ITJ', 'SSZ', 'SPB', 'PTM'], ['PTM', 'SOU', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd, OOCL']"
265,25 days,1,BRPNG,NLAMS,"['18 OCT', ' 22:00', 'UTC-03:00']","['12 NOV', ' 23:00', 'UTC+01:00']",970,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
266,21 days,1,BRPNG,NLAMS,"['18 OCT', ' 22:00', 'UTC-03:00']","['9 NOV', ' 00:47', 'UTC+01:00']",1025,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC']"
267,32 days,2,BRPNG,NLAMS,"['5 NOV', ' 11:27', 'UTC-03:00']","['7 DEC', ' 01:58', 'UTC+01:00']",1120,"[['PNG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'AMS']]",['MSC']
268,31 days,2,BRPNG,NLAMS,"['18 OCT', ' 22:00', 'UTC-03:00']","['18 NOV', ' 02:32', 'UTC+01:00']",1180,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
269,31 days,2,BRPNG,NLAMS,"['22 OCT', ' 15:30', 'UTC-03:00']","['22 NOV', ' 09:47', 'UTC+01:00']",1770,"[['PNG', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'AMS']]","['COSCO', 'COSCO, Hapag-Lloyd, OOCL']"
270,32 days,2,BRPNG,NLAMS,"['20 OCT', ' 18:05', 'UTC-03:00']","['21 NOV', ' 00:53', 'UTC+01:00']",1800,"[['PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'CAU', 'ZEE'], ['ZEE', 'AMS']]","['MSC', 'MSC']"
271,25 days,3,BRPNG,NLAMS,"['19 OCT', ' 21:09', 'UTC-03:00']","['13 NOV', ' 22:25', 'UTC+01:00']",1195,"[['PNG', 'IOA'], ['IOA', 'ITJ', 'SSZ', 'SPB', 'PTM'], ['PTM', 'SOU', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd, OOCL']"
272,23 days,3,BRPNG,NLAMS,"['22 OCT', ' 18:57', 'UTC-03:00']","['14 NOV', ' 00:47', 'UTC+01:00']",1285,"[['PNG', 'ITJ'], ['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
273,26 days,3,BRPNG,NLAMS,"['18 OCT', ' 18:08', 'UTC-03:00']","['13 NOV', ' 02:55', 'UTC+01:00']",1360,"[['PNG', 'ITJ'], ['ITJ', 'FOR'], ['FOR', 'NAT', 'VGO', 'LGP', 'RTM'], ['RTM', 'AMS']]","['CMA CGM', 'CMA CGM']"
274,26 days,3,BRPNG,NLAMS,"['22 OCT', ' 18:57', 'UTC-03:00']","['17 NOV', ' 05:02', 'UTC+01:00']",1450,"[['PNG', 'ITJ'], ['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
275,31 days,3,BRPNG,NLAMS,"['19 OCT', ' 19:17', 'UTC-03:00']","['19 NOV', ' 02:35', 'UTC+01:00']",1510,"[['PNG', 'RIO'], ['RIO', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
276,32 days,3,BRPNG,NLAMS,"['22 OCT', ' 01:42', 'UTC-03:00']","['22 NOV', ' 14:37', 'UTC+01:00']",2115,"[['PNG', 'SSZ'], ['SSZ', 'RIO', 'SSA', 'SUA', 'CTB', 'CAU'], ['CAU', 'ZEE', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
277,31 days,3,BRPNG,NLAMS,"['21 OCT', ' 00:17', 'UTC-03:00']","['21 NOV', ' 00:43', 'UTC+01:00']",2295,"[['PNG', 'RIO'], ['RIO', 'CTB'], ['CTB', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
278,30 days,4,BRPNG,NLAMS,"['25 OCT', ' 04:22', 'UTC-03:00']","['24 NOV', ' 08:22', 'UTC+01:00']",1420,"[['PNG', 'SSZ'], ['SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC', 'Containerships, MSC']"
279,30 days,1,BRRIO,NLRTM,"['20 OCT', ' 18:00', 'UTC-03:00']","['19 NOV', ' 00:15', 'UTC+01:00']",805,"[['RIO', 'ANR'], ['ANR', 'RTM']]","['MSC', 'MSC']"
280,27 days,1,BRRIO,NLRTM,"['20 OCT', ' 18:00', 'UTC-03:00']","['16 NOV', ' 15:51', 'UTC+01:00']",850,"[['RIO', 'ANR'], ['ANR', 'RTM']]",['MSC']
281,22 days,1,BRRIO,NLRTM,"['18 OCT', ' 13:00', 'UTC-03:00']","['8 NOV', ' 22:00', 'UTC+01:00']",955,"[['RIO', 'SSA'], ['SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd, Maersk', 'Hapag-Lloyd, MSC']"
282,19 days,1,BRRIO,NLRTM,"['20 OCT', ' 08:00', 'UTC-03:00']","['8 NOV', ' 01:00', 'UTC+01:00']",985,"[['RIO', 'PEC', 'LPA'], ['LPA', 'LGP', 'RTM']]","['MSC', 'MSC']"
283,26 days,1,BRRIO,NLRTM,"['20 OCT', ' 08:00', 'UTC-03:00']","['14 NOV', ' 18:00', 'UTC+01:00']",1130,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'RTM']]","['Hapag-Lloyd, MSC', 'MSC']"
284,20 days,1,BRRIO,NLRTM,"['22 OCT', ' 11:28', 'UTC-03:00']","['11 NOV', ' 00:00', 'UTC+01:00']",1200,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk']"
285,28 days,1,BRRIO,NLRTM,"['19 OCT', ' 09:00', 'UTC-03:00']","['15 NOV', ' 23:00', 'UTC+01:00']",1545,"[['RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'RTM']]","['MSC', 'MSC']"
286,26 days,1,BRRIO,NLRTM,"['20 OCT', ' 11:00', 'UTC-03:00']","['15 NOV', ' 07:00', 'UTC+01:00']",1595,"[['RIO', 'CTG'], ['CTG', 'CAU', 'RTM']]","['Hapag-Lloyd, MSC, ONE', 'CMA CGM, COSCO, Hapag-Lloyd, OOCL']"
287,28 days,2,BRRIO,NLRTM,"['20 OCT', ' 08:00', 'UTC-03:00']","['17 NOV', ' 06:00', 'UTC+01:00']",1020,"[['RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'RTM']]","['MSC', 'MSC', 'Containerships, MSC']"
288,27 days,2,BRRIO,NLRTM,"['22 OCT', ' 05:00', 'UTC-03:00']","['18 NOV', ' 00:41', 'UTC+01:00']",1075,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
289,29 days,2,BRRIO,NLRTM,"['19 OCT', ' 09:00', 'UTC-03:00']","['17 NOV', ' 12:51', 'UTC+01:00']",1775,"[['RIO', 'SSA', 'SUA', 'CTB', 'CAU'], ['CAU', 'ANR'], ['ANR', 'RTM']]","['MSC', 'MSC']"
290,26 days,1,BRRIO,BEANR,"['27 OCT', ' 21:00', 'UTC-03:00']","['22 NOV', ' 02:00', 'UTC+01:00']",850,"[['RIO', 'LGP'], ['LGP', 'RTM', 'ANR']]","['MSC', 'MSC']"
291,22 days,1,BRRIO,BEANR,"['22 OCT', ' 05:00', 'UTC-03:00']","['12 NOV', ' 22:00', 'UTC+01:00']",935,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
292,28 days,1,BRRIO,BEANR,"['22 OCT', ' 05:00', 'UTC-03:00']","['18 NOV', ' 16:00', 'UTC+01:00']",940,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
293,20 days,1,BRRIO,BEANR,"['20 OCT', ' 08:00', 'UTC-03:00']","['9 NOV', ' 06:00', 'UTC+01:00']",965,"[['RIO', 'PEC', 'LPA'], ['LPA', 'ANR']]","['MSC', 'MSC']"
294,18 days,1,BRRIO,BEANR,"['22 OCT', ' 05:00', 'UTC-03:00']","['9 NOV', ' 01:03', 'UTC+01:00']",975,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
295,27 days,1,BRRIO,BEANR,"['22 OCT', ' 05:00', 'UTC-03:00']","['17 NOV', ' 22:00', 'UTC+01:00']",990,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
296,27 days,1,BRRIO,BEANR,"['29 OCT', ' 15:30', 'UTC-03:00']","['25 NOV', ' 12:30', 'UTC+01:00']",1070,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
297,27 days,1,BRRIO,BEANR,"['29 OCT', ' 15:30', 'UTC-03:00']","['25 NOV', ' 06:00', 'UTC+01:00']",1105,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
298,25 days,1,BRRIO,BEANR,"['20 OCT', ' 08:00', 'UTC-03:00']","['13 NOV', ' 21:47', 'UTC+01:00']",1130,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
299,26 days,1,BRRIO,BEANR,"['22 OCT', ' 11:28', 'UTC-03:00']","['17 NOV', ' 00:00', 'UTC+01:00']",1300,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
300,29 days,1,BRRIO,BEANR,"['19 OCT', ' 09:00', 'UTC-03:00']","['17 NOV', ' 05:42', 'UTC+01:00']",1545,"[['RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ANR']]","['MSC', 'MSC']"
301,29 days,1,BRRIO,BEANR,"['19 OCT', ' 09:00', 'UTC-03:00']","['17 NOV', ' 10:00', 'UTC+01:00']",1685,"[['RIO', 'SSA', 'SUA', 'CTB', 'CAU'], ['CAU', 'ANR']]","['MSC', 'MSC']"
302,24 days,2,BRRIO,BEANR,"['22 OCT', ' 05:00', 'UTC-03:00']","['15 NOV', ' 06:00', 'UTC+01:00']",1260,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
303,20 days,2,BRRIO,BEANR,"['22 OCT', ' 11:28', 'UTC-03:00']","['11 NOV', ' 03:04', 'UTC+01:00']",1300,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
304,18 days,1,BRRIO,NLVLI,"['22 OCT', ' 05:00', 'UTC-03:00']","['9 NOV', ' 00:11', 'UTC+01:00']",955,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC']"
305,30 days,2,BRRIO,NLVLI,"['20 OCT', ' 18:00', 'UTC-03:00']","['19 NOV', ' 12:22', 'UTC+01:00']",840,"[['RIO', 'ANR'], ['ANR', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
306,26 days,2,BRRIO,NLVLI,"['27 OCT', ' 21:00', 'UTC-03:00']","['22 NOV', ' 03:36', 'UTC+01:00']",910,"[['RIO', 'LGP'], ['LGP', 'RTM', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
307,22 days,2,BRRIO,NLVLI,"['22 OCT', ' 05:00', 'UTC-03:00']","['12 NOV', ' 23:36', 'UTC+01:00']",995,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
308,28 days,2,BRRIO,NLVLI,"['22 OCT', ' 05:00', 'UTC-03:00']","['18 NOV', ' 17:36', 'UTC+01:00']",1000,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
309,20 days,2,BRRIO,NLVLI,"['20 OCT', ' 08:00', 'UTC-03:00']","['9 NOV', ' 07:36', 'UTC+01:00']",1025,"[['RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
310,27 days,2,BRRIO,NLVLI,"['22 OCT', ' 05:00', 'UTC-03:00']","['17 NOV', ' 23:35', 'UTC+01:00']",1050,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
311,27 days,2,BRRIO,NLVLI,"['29 OCT', ' 15:30', 'UTC-03:00']","['25 NOV', ' 14:06', 'UTC+01:00']",1130,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
312,27 days,2,BRRIO,NLVLI,"['29 OCT', ' 15:30', 'UTC-03:00']","['25 NOV', ' 07:32', 'UTC+01:00']",1160,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
313,25 days,2,BRRIO,NLVLI,"['20 OCT', ' 08:00', 'UTC-03:00']","['13 NOV', ' 23:23', 'UTC+01:00']",1190,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
314,20 days,2,BRRIO,NLVLI,"['22 OCT', ' 11:28', 'UTC-03:00']","['11 NOV', ' 02:12', 'UTC+01:00']",1275,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
315,26 days,2,BRRIO,NLVLI,"['22 OCT', ' 11:28', 'UTC-03:00']","['17 NOV', ' 01:35', 'UTC+01:00']",1360,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
316,26 days,2,BRRIO,NLVLI,"['19 OCT', ' 09:00', 'UTC-03:00']","['14 NOV', ' 07:23', 'UTC+01:00']",1590,"[['RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
317,26 days,2,BRRIO,NLVLI,"['20 OCT', ' 11:00', 'UTC-03:00']","['15 NOV', ' 09:11', 'UTC+01:00']",1670,"[['RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC, ONE', 'CMA CGM, COSCO, Hapag-Lloyd, OOCL']"
318,27 days,1,BRRIO,BEZEE,"['20 OCT', ' 18:00', 'UTC-03:00']","['16 NOV', ' 15:42', 'UTC+01:00']",850,"[['RIO', 'ANR'], ['ANR', 'ZEE']]",['MSC']
319,18 days,1,BRRIO,BEZEE,"['22 OCT', ' 05:00', 'UTC-03:00']","['9 NOV', ' 01:17', 'UTC+01:00']",985,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, MSC']"
320,26 days,1,BRRIO,BEZEE,"['19 OCT', ' 09:00', 'UTC-03:00']","['14 NOV', ' 06:00', 'UTC+01:00']",1540,"[['RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ZEE']]","['MSC', 'MSC']"
321,26 days,2,BRRIO,BEZEE,"['27 OCT', ' 21:00', 'UTC-03:00']","['22 NOV', ' 04:42', 'UTC+01:00']",940,"[['RIO', 'LGP'], ['LGP', 'RTM', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
322,22 days,2,BRRIO,BEZEE,"['22 OCT', ' 05:00', 'UTC-03:00']","['13 NOV', ' 00:42', 'UTC+01:00']",1025,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
323,28 days,2,BRRIO,BEZEE,"['22 OCT', ' 05:00', 'UTC-03:00']","['18 NOV', ' 18:42', 'UTC+01:00']",1030,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
324,20 days,2,BRRIO,BEZEE,"['20 OCT', ' 08:00', 'UTC-03:00']","['9 NOV', ' 08:42', 'UTC+01:00']",1055,"[['RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
325,27 days,2,BRRIO,BEZEE,"['22 OCT', ' 05:00', 'UTC-03:00']","['18 NOV', ' 00:44', 'UTC+01:00']",1080,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
326,27 days,2,BRRIO,BEZEE,"['29 OCT', ' 15:30', 'UTC-03:00']","['25 NOV', ' 15:12', 'UTC+01:00']",1160,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
327,27 days,2,BRRIO,BEZEE,"['29 OCT', ' 15:30', 'UTC-03:00']","['25 NOV', ' 08:42', 'UTC+01:00']",1195,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
328,25 days,2,BRRIO,BEZEE,"['20 OCT', ' 08:00', 'UTC-03:00']","['14 NOV', ' 00:29', 'UTC+01:00']",1220,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
