,Lead time,Transfers,Origin,Destination,Departure,Arrival,kg CO2e/TEU,Ports,Carriers
262,31 days,2,BRPNG,BEANR,"['20 OCT', ' 18:05', 'UTC-03:00']","['20 NOV', ' 22:00', 'UTC+01:00']",1720,"[['PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'CAU', 'ZEE'], ['ZEE', 'ANR']]","['MSC', 'MSC']"
263,31 days,2,BRPNG,BEANR,"['22 OCT', ' 15:30', 'UTC-03:00']","['22 NOV', ' 10:03', 'UTC+01:00']",1775,"[['PNG', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ANR']]","['COSCO, Maersk', 'COSCO, Hapag-Lloyd, OOCL']"
264,22 days,1,BRPNG,NLVLI,"['26 OCT', ' 06:00', 'UTC-03:00']","['16 NOV', ' 11:11', 'UTC+01:00']",1010,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC']"
265,26 days,1,BRPNG,NLVLI,"['22 OCT', ' 01:00', 'UTC-03:00']","['17 NOV', ' 01:35', 'UTC+01:00']",1035,"[['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
266,25 days,2,BRPNG,NLVLI,"['24 OCT', ' 07:00', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",975,"[['PNG', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
267,32 days,2,BRPNG,NLVLI,"['5 NOV', ' 11:27', 'UTC-03:00']","['6 DEC', ' 22:51', 'UTC+01:00']",1040,"[['PNG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'VLI']]",['MSC']
268,25 days,2,BRPNG,NLVLI,"['26 OCT', ' 06:00', 'UTC-03:00']","['19 NOV', ' 23:36', 'UTC+01:00']",1050,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
269,30 days,2,BRPNG,NLVLI,"['26 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 01:36', 'UTC+01:00']",1050,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
270,26 days,2,BRPNG,NLVLI,"['26 OCT', ' 06:00', 'UTC-03:00']","['21 NOV', ' 07:35', 'UTC+01:00']",1075,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
271,31 days,2,BRPNG,NLVLI,"['22 OCT', ' 01:00', 'UTC-03:00']","['21 NOV', ' 23:38', 'UTC+01:00']",1115,"[['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd']"
272,31 days,2,BRPNG,NLVLI,"['26 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 14:06', 'UTC+01:00']",1190,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
273,30 days,2,BRPNG,NLVLI,"['26 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 07:32', 'UTC+01:00']",1215,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
274,31 days,2,BRPNG,NLVLI,"['20 OCT', ' 18:05', 'UTC-03:00']","['20 NOV', ' 20:13', 'UTC+01:00']",1670,"[['PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'CAU', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
275,31 days,2,BRPNG,NLVLI,"['22 OCT', ' 15:30', 'UTC-03:00']","['22 NOV', ' 09:11', 'UTC+01:00']",1755,"[['PNG', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'VLI']]","['COSCO, Maersk', 'COSCO, Hapag-Lloyd, OOCL']"
276,28 days,3,BRPNG,NLVLI,"['27 OCT', ' 00:00', 'UTC-03:00']","['24 NOV', ' 01:35', 'UTC+01:00']",1090,"[['PNG', 'SSZ'], ['SSZ', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM', 'CMA CGM, Hamburg Sud, Maersk']"
277,28 days,3,BRPNG,NLVLI,"['26 OCT', ' 06:00', 'UTC-03:00']","['23 NOV', ' 02:12', 'UTC+01:00']",1175,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
278,22 days,1,BRPNG,BEZEE,"['26 OCT', ' 06:00', 'UTC-03:00']","['16 NOV', ' 12:17', 'UTC+01:00']",1040,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, MSC']"
279,26 days,1,BRPNG,BEZEE,"['22 OCT', ' 01:00', 'UTC-03:00']","['17 NOV', ' 02:44', 'UTC+01:00']",1065,"[['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
280,31 days,1,BRPNG,BEZEE,"['20 OCT', ' 18:05', 'UTC-03:00']","['20 NOV', ' 18:50', 'UTC+01:00']",1620,"[['PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'CAU', 'ZEE']]","['MSC', 'MSC']"
281,25 days,2,BRPNG,BEZEE,"['24 OCT', ' 07:00', 'UTC-03:00']","['18 NOV', ' 03:18', 'UTC+01:00']",1005,"[['PNG', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
282,32 days,2,BRPNG,BEZEE,"['5 NOV', ' 11:27', 'UTC-03:00']","['6 DEC', ' 23:57', 'UTC+01:00']",1070,"[['PNG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'ZEE']]",['MSC']
283,25 days,2,BRPNG,BEZEE,"['26 OCT', ' 06:00', 'UTC-03:00']","['20 NOV', ' 00:42', 'UTC+01:00']",1080,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
284,30 days,2,BRPNG,BEZEE,"['26 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 02:42', 'UTC+01:00']",1080,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
285,26 days,2,BRPNG,BEZEE,"['26 OCT', ' 06:00', 'UTC-03:00']","['21 NOV', ' 08:44', 'UTC+01:00']",1105,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
286,31 days,2,BRPNG,BEZEE,"['22 OCT', ' 01:00', 'UTC-03:00']","['22 NOV', ' 00:43', 'UTC+01:00']",1145,"[['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd']"
287,31 days,2,BRPNG,BEZEE,"['26 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 15:12', 'UTC+01:00']",1220,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
288,30 days,2,BRPNG,BEZEE,"['26 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 08:42', 'UTC+01:00']",1250,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
289,31 days,2,BRPNG,BEZEE,"['19 OCT', ' 19:17', 'UTC-03:00']","['19 NOV', ' 10:59', 'UTC+01:00']",1415,"[['PNG', 'RIO'], ['RIO', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
290,31 days,2,BRPNG,BEZEE,"['22 OCT', ' 15:30', 'UTC-03:00']","['22 NOV', ' 10:17', 'UTC+01:00']",1785,"[['PNG', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ZEE']]","['COSCO, Maersk', 'COSCO, Hapag-Lloyd, OOCL']"
291,28 days,3,BRPNG,BEZEE,"['27 OCT', ' 00:00', 'UTC-03:00']","['24 NOV', ' 02:44', 'UTC+01:00']",1120,"[['PNG', 'SSZ'], ['SSZ', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM', 'CMA CGM, Hamburg Sud, Maersk']"
292,25 days,1,BRPNG,NLAMS,"['26 OCT', ' 06:00', 'UTC-03:00']","['20 NOV', ' 09:30', 'UTC+01:00']",970,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
293,22 days,1,BRPNG,NLAMS,"['26 OCT', ' 06:00', 'UTC-03:00']","['16 NOV', ' 11:47', 'UTC+01:00']",1025,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC']"
294,25 days,2,BRPNG,NLAMS,"['24 OCT', ' 07:00', 'UTC-03:00']","['18 NOV', ' 02:46', 'UTC+01:00']",990,"[['PNG', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
295,32 days,2,BRPNG,NLAMS,"['5 NOV', ' 11:27', 'UTC-03:00']","['7 DEC', ' 01:58', 'UTC+01:00']",1120,"[['PNG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'AMS']]",['MSC']
296,31 days,2,BRPNG,NLAMS,"['22 OCT', ' 15:30', 'UTC-03:00']","['22 NOV', ' 09:47', 'UTC+01:00']",1770,"[['PNG', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'AMS']]","['COSCO, Maersk', 'COSCO, Hapag-Lloyd, OOCL']"
297,32 days,2,BRPNG,NLAMS,"['20 OCT', ' 18:05', 'UTC-03:00']","['21 NOV', ' 00:53', 'UTC+01:00']",1800,"[['PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'CAU', 'ZEE'], ['ZEE', 'AMS']]","['MSC', 'MSC']"
298,28 days,3,BRPNG,NLAMS,"['26 OCT', ' 06:00', 'UTC-03:00']","['23 NOV', ' 02:48', 'UTC+01:00']",1190,"[['PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
299,23 days,3,BRPNG,NLAMS,"['22 OCT', ' 12:12', 'UTC-03:00']","['14 NOV', ' 00:47', 'UTC+01:00']",1285,"[['PNG', 'ITJ'], ['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
300,27 days,3,BRPNG,NLAMS,"['22 OCT', ' 12:12', 'UTC-03:00']","['17 NOV', ' 20:47', 'UTC+01:00']",1450,"[['PNG', 'ITJ'], ['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
301,29 days,3,BRPNG,NLAMS,"['20 OCT', ' 05:37', 'UTC-03:00']","['18 NOV', ' 02:32', 'UTC+01:00']",1450,"[['PNG', 'SSZ'], ['SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
302,31 days,3,BRPNG,NLAMS,"['19 OCT', ' 19:17', 'UTC-03:00']","['19 NOV', ' 02:35', 'UTC+01:00']",1510,"[['PNG', 'RIO'], ['RIO', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
303,32 days,3,BRPNG,NLAMS,"['22 OCT', ' 01:42', 'UTC-03:00']","['22 NOV', ' 14:37', 'UTC+01:00']",2115,"[['PNG', 'SSZ'], ['SSZ', 'RIO', 'SSA', 'SUA', 'CTB', 'CAU'], ['CAU', 'ZEE', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
304,31 days,3,BRPNG,NLAMS,"['21 OCT', ' 00:17', 'UTC-03:00']","['21 NOV', ' 00:43', 'UTC+01:00']",2295,"[['PNG', 'RIO'], ['RIO', 'CTB'], ['CTB', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
305,31 days,4,BRPNG,NLAMS,"['24 OCT', ' 21:37', 'UTC-03:00']","['24 NOV', ' 08:22', 'UTC+01:00']",1420,"[['PNG', 'SSZ'], ['SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC', 'Containerships, MSC']"
306,30 days,1,BRRIO,NLRTM,"['20 OCT', ' 18:00', 'UTC-03:00']","['19 NOV', ' 00:15', 'UTC+01:00']",805,"[['RIO', 'ANR'], ['ANR', 'RTM']]","['MSC', 'MSC']"
307,27 days,1,BRRIO,NLRTM,"['20 OCT', ' 18:00', 'UTC-03:00']","['16 NOV', ' 15:51', 'UTC+01:00']",850,"[['RIO', 'ANR'], ['ANR', 'RTM']]",['MSC']
308,27 days,1,BRRIO,NLRTM,"['22 OCT', ' 19:00', 'UTC-03:00']","['18 NOV', ' 00:00', 'UTC+01:00']",905,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
309,22 days,1,BRRIO,NLRTM,"['25 OCT', ' 13:00', 'UTC-03:00']","['16 NOV', ' 09:00', 'UTC+01:00']",955,"[['RIO', 'SSA'], ['SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd, Maersk', 'Hapag-Lloyd, MSC']"
310,19 days,1,BRRIO,NLRTM,"['20 OCT', ' 10:00', 'UTC-03:00']","['8 NOV', ' 01:00', 'UTC+01:00']",985,"[['RIO', 'PEC', 'LPA'], ['LPA', 'LGP', 'RTM']]","['MSC', 'MSC']"
311,26 days,1,BRRIO,NLRTM,"['20 OCT', ' 10:00', 'UTC-03:00']","['14 NOV', ' 18:00', 'UTC+01:00']",1130,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'RTM']]","['Hapag-Lloyd, MSC', 'MSC']"
312,20 days,1,BRRIO,NLRTM,"['22 OCT', ' 11:28', 'UTC-03:00']","['11 NOV', ' 00:00', 'UTC+01:00']",1200,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk']"
313,28 days,1,BRRIO,NLRTM,"['25 OCT', ' 16:00', 'UTC-03:00']","['22 NOV', ' 07:00', 'UTC+01:00']",1595,"[['RIO', 'CTG'], ['CTG', 'CAU', 'RTM']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
314,29 days,1,BRRIO,NLRTM,"['24 OCT', ' 12:35', 'UTC-03:00']","['22 NOV', ' 11:50', 'UTC+01:00']",1690,"[['RIO', 'SSA', 'SUA', 'CTB', 'CAU'], ['CAU', 'ZEE', 'RTM']]","['MSC', 'MSC']"
315,28 days,2,BRRIO,NLRTM,"['20 OCT', ' 10:00', 'UTC-03:00']","['17 NOV', ' 06:00', 'UTC+01:00']",1020,"[['RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'RTM']]","['MSC', 'MSC', 'Containerships, MSC']"
316,27 days,2,BRRIO,NLRTM,"['22 OCT', ' 03:00', 'UTC-03:00']","['18 NOV', ' 00:41', 'UTC+01:00']",1075,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
317,30 days,2,BRRIO,NLRTM,"['21 OCT', ' 23:00', 'UTC-03:00']","['20 NOV', ' 22:51', 'UTC+01:00']",1620,"[['RIO', 'CTB'], ['CTB', 'ANR'], ['ANR', 'RTM']]","['MSC', 'MSC']"
318,22 days,1,BRRIO,BEANR,"['22 OCT', ' 03:00', 'UTC-03:00']","['12 NOV', ' 22:00', 'UTC+01:00']",935,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
319,28 days,1,BRRIO,BEANR,"['22 OCT', ' 03:00', 'UTC-03:00']","['18 NOV', ' 16:00', 'UTC+01:00']",940,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
320,29 days,1,BRRIO,BEANR,"['22 OCT', ' 03:00', 'UTC-03:00']","['19 NOV', ' 12:00', 'UTC+01:00']",960,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
321,21 days,1,BRRIO,BEANR,"['20 OCT', ' 10:00', 'UTC-03:00']","['10 NOV', ' 02:45', 'UTC+01:00']",965,"[['RIO', 'PEC', 'LPA'], ['LPA', 'ANR']]","['MSC', 'MSC']"
322,18 days,1,BRRIO,BEANR,"['22 OCT', ' 03:00', 'UTC-03:00']","['9 NOV', ' 01:44', 'UTC+01:00']",975,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
323,27 days,1,BRRIO,BEANR,"['22 OCT', ' 03:00', 'UTC-03:00']","['17 NOV', ' 22:00', 'UTC+01:00']",990,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
324,27 days,1,BRRIO,BEANR,"['29 OCT', ' 15:30', 'UTC-03:00']","['25 NOV', ' 12:30', 'UTC+01:00']",1070,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
325,27 days,1,BRRIO,BEANR,"['29 OCT', ' 15:30', 'UTC-03:00']","['25 NOV', ' 06:00', 'UTC+01:00']",1105,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
326,28 days,1,BRRIO,BEANR,"['20 OCT', ' 10:00', 'UTC-03:00']","['17 NOV', ' 13:00', 'UTC+01:00']",1130,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
327,26 days,1,BRRIO,BEANR,"['22 OCT', ' 11:28', 'UTC-03:00']","['17 NOV', ' 00:00', 'UTC+01:00']",1300,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
328,30 days,1,BRRIO,BEANR,"['21 OCT', ' 23:00', 'UTC-03:00']","['20 NOV', ' 20:00', 'UTC+01:00']",1530,"[['RIO', 'CTB'], ['CTB', 'ANR']]","['MSC', 'MSC']"
329,27 days,2,BRRIO,BEANR,"['22 OCT', ' 19:00', 'UTC-03:00']","['18 NOV', ' 03:04', 'UTC+01:00']",1005,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
330,30 days,2,BRRIO,BEANR,"['20 OCT', ' 10:00', 'UTC-03:00']","['18 NOV', ' 16:00', 'UTC+01:00']",1060,"[['RIO', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
331,24 days,2,BRRIO,BEANR,"['22 OCT', ' 03:00', 'UTC-03:00']","['15 NOV', ' 06:00', 'UTC+01:00']",1260,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
332,18 days,1,BRRIO,NLVLI,"['22 OCT', ' 03:00', 'UTC-03:00']","['9 NOV', ' 00:52', 'UTC+01:00']",955,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC']"
333,30 days,2,BRRIO,NLVLI,"['20 OCT', ' 18:00', 'UTC-03:00']","['19 NOV', ' 12:22', 'UTC+01:00']",840,"[['RIO', 'ANR'], ['ANR', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
334,27 days,2,BRRIO,NLVLI,"['22 OCT', ' 19:00', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",980,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
335,22 days,2,BRRIO,NLVLI,"['22 OCT', ' 03:00', 'UTC-03:00']","['12 NOV', ' 23:36', 'UTC+01:00']",995,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
336,28 days,2,BRRIO,NLVLI,"['22 OCT', ' 03:00', 'UTC-03:00']","['18 NOV', ' 17:36', 'UTC+01:00']",1000,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
337,29 days,2,BRRIO,NLVLI,"['22 OCT', ' 03:00', 'UTC-03:00']","['19 NOV', ' 13:32', 'UTC+01:00']",1015,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
338,21 days,2,BRRIO,NLVLI,"['20 OCT', ' 10:00', 'UTC-03:00']","['10 NOV', ' 04:21', 'UTC+01:00']",1025,"[['RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
339,27 days,2,BRRIO,NLVLI,"['22 OCT', ' 03:00', 'UTC-03:00']","['17 NOV', ' 23:35', 'UTC+01:00']",1050,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
340,27 days,2,BRRIO,NLVLI,"['29 OCT', ' 15:30', 'UTC-03:00']","['25 NOV', ' 14:06', 'UTC+01:00']",1130,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
341,27 days,2,BRRIO,NLVLI,"['29 OCT', ' 15:30', 'UTC-03:00']","['25 NOV', ' 07:32', 'UTC+01:00']",1160,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
342,29 days,2,BRRIO,NLVLI,"['20 OCT', ' 10:00', 'UTC-03:00']","['17 NOV', ' 14:36', 'UTC+01:00']",1190,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
343,20 days,2,BRRIO,NLVLI,"['22 OCT', ' 11:28', 'UTC-03:00']","['11 NOV', ' 02:12', 'UTC+01:00']",1275,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
344,26 days,2,BRRIO,NLVLI,"['22 OCT', ' 11:28', 'UTC-03:00']","['17 NOV', ' 01:35', 'UTC+01:00']",1360,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
345,30 days,2,BRRIO,NLVLI,"['21 OCT', ' 23:00', 'UTC-03:00']","['20 NOV', ' 21:36', 'UTC+01:00']",1590,"[['RIO', 'CTB'], ['CTB', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
346,27 days,1,BRRIO,BEZEE,"['20 OCT', ' 18:00', 'UTC-03:00']","['16 NOV', ' 15:42', 'UTC+01:00']",850,"[['RIO', 'ANR'], ['ANR', 'ZEE']]",['MSC']
347,18 days,1,BRRIO,BEZEE,"['22 OCT', ' 03:00', 'UTC-03:00']","['9 NOV', ' 01:58', 'UTC+01:00']",985,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, MSC']"
348,30 days,1,BRRIO,BEZEE,"['21 OCT', ' 23:00', 'UTC-03:00']","['20 NOV', ' 18:50', 'UTC+01:00']",1540,"[['RIO', 'CTB'], ['CTB', 'CAU', 'ZEE']]","['MSC', 'MSC']"
349,27 days,2,BRRIO,BEZEE,"['22 OCT', ' 19:00', 'UTC-03:00']","['18 NOV', ' 03:18', 'UTC+01:00']",1010,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
