,Lead time,Transfers,Origin,Destination,Departure,Arrival,kg CO2e/TEU,Ports,Carriers
395,23 days,2,BRRIG,NLVLI,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1765,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
396,29 days,2,BRRIG,NLVLI,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 01:35', 'UTC+01:00']",1855,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
397,33 days,2,BRRIG,NLVLI,"['27 OCT', ' 06:00', 'UTC-03:00']","['29 NOV', ' 09:11', 'UTC+01:00']",1860,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
398,36 days,2,BRRIG,NLVLI,"['30 OCT', ' 23:00', 'UTC-03:00']","['5 DEC', ' 07:23', 'UTC+01:00']",1890,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB', 'CAU'], ['CAU', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
399,32 days,3,BRRIG,NLVLI,"['12 NOV', ' 20:00', 'UTC-03:00']","['14 DEC', ' 03:36', 'UTC+01:00']",1455,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
400,36 days,3,BRRIG,NLVLI,"['4 NOV', ' 22:32', 'UTC-03:00']","['10 DEC', ' 11:23', 'UTC+01:00']",1565,"[['RIG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
401,30 days,3,BRRIG,NLVLI,"['26 OCT', ' 14:28', 'UTC-03:00']","['24 NOV', ' 23:36', 'UTC+01:00']",1705,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
402,26 days,3,BRRIG,NLVLI,"['23 OCT', ' 09:44', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1730,"[['RIG', 'IOA'], ['IOA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['Hamburg Sud, Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
403,32 days,3,BRRIG,NLVLI,"['24 OCT', ' 05:57', 'UTC-03:00']","['25 NOV', ' 01:36', 'UTC+01:00']",1740,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
404,32 days,3,BRRIG,NLVLI,"['24 OCT', ' 05:57', 'UTC-03:00']","['24 NOV', ' 14:06', 'UTC+01:00']",1880,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
405,36 days,1,BRRIG,BEZEE,"['30 OCT', ' 23:00', 'UTC-03:00']","['5 DEC', ' 06:00', 'UTC+01:00']",1710,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'CAU', 'ZEE']]","['MSC', 'MSC']"
406,29 days,2,BRRIG,BEZEE,"['12 NOV', ' 20:00', 'UTC-03:00']","['11 DEC', ' 00:42', 'UTC+01:00']",1160,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
407,31 days,2,BRRIG,BEZEE,"['12 NOV', ' 20:00', 'UTC-03:00']","['13 DEC', ' 00:42', 'UTC+01:00']",1185,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
408,37 days,2,BRRIG,BEZEE,"['2 NOV', ' 17:33', 'UTC-03:00']","['9 DEC', ' 16:42', 'UTC+01:00']",1505,"[['RIG', 'MVD'], ['MVD', 'ANR'], ['ANR', 'ZEE']]",['MSC']
409,36 days,2,BRRIG,BEZEE,"['4 NOV', ' 22:32', 'UTC-03:00']","['10 DEC', ' 10:00', 'UTC+01:00']",1515,"[['RIG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
410,23 days,2,BRRIG,BEZEE,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 03:18', 'UTC+01:00']",1795,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
411,29 days,2,BRRIG,BEZEE,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 02:44', 'UTC+01:00']",1885,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
412,34 days,2,BRRIG,BEZEE,"['27 OCT', ' 06:00', 'UTC-03:00']","['29 NOV', ' 10:17', 'UTC+01:00']",1890,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
413,32 days,3,BRRIG,BEZEE,"['12 NOV', ' 20:00', 'UTC-03:00']","['14 DEC', ' 04:42', 'UTC+01:00']",1485,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
414,30 days,3,BRRIG,BEZEE,"['26 OCT', ' 14:28', 'UTC-03:00']","['25 NOV', ' 00:42', 'UTC+01:00']",1735,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
415,26 days,3,BRRIG,BEZEE,"['23 OCT', ' 09:44', 'UTC-03:00']","['18 NOV', ' 03:18', 'UTC+01:00']",1760,"[['RIG', 'IOA'], ['IOA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['Hamburg Sud, Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
416,32 days,3,BRRIG,BEZEE,"['24 OCT', ' 05:57', 'UTC-03:00']","['25 NOV', ' 02:42', 'UTC+01:00']",1770,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
417,36 days,3,BRRIG,BEZEE,"['26 OCT', ' 14:28', 'UTC-03:00']","['30 NOV', ' 21:42', 'UTC+01:00']",1905,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
418,32 days,3,BRRIG,BEZEE,"['24 OCT', ' 05:57', 'UTC-03:00']","['24 NOV', ' 15:12', 'UTC+01:00']",1910,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
419,25 days,1,BRRIG,NLAMS,"['12 NOV', ' 20:00', 'UTC-03:00']","['7 DEC', ' 17:47', 'UTC+01:00']",1105,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC']"
420,37 days,2,BRRIG,NLAMS,"['2 NOV', ' 17:33', 'UTC-03:00']","['9 DEC', ' 18:43', 'UTC+01:00']",1555,"[['RIG', 'MVD'], ['MVD', 'ANR'], ['ANR', 'AMS']]",['MSC']
421,23 days,2,BRRIG,NLAMS,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 02:46', 'UTC+01:00']",1780,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hamburg Sud, Maersk']"
422,37 days,2,BRRIG,NLAMS,"['30 OCT', ' 23:00', 'UTC-03:00']","['6 DEC', ' 04:23', 'UTC+01:00']",1840,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
423,33 days,2,BRRIG,NLAMS,"['27 OCT', ' 06:00', 'UTC-03:00']","['29 NOV', ' 09:47', 'UTC+01:00']",1875,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
424,36 days,2,BRRIG,NLAMS,"['30 OCT', ' 23:00', 'UTC-03:00']","['5 DEC', ' 12:03', 'UTC+01:00']",2020,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB', 'CAU'], ['CAU', 'ZEE'], ['ZEE', 'AMS']]","['MSC', 'MSC']"
425,35 days,3,BRRIG,NLAMS,"['4 NOV', ' 22:32', 'UTC-03:00']","['9 DEC', ' 08:20', 'UTC+01:00']",1610,"[['RIG', 'ITJ'], ['ITJ', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
426,26 days,3,BRRIG,NLAMS,"['26 OCT', ' 14:28', 'UTC-03:00']","['21 NOV', ' 01:47', 'UTC+01:00']",1735,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
427,26 days,3,BRRIG,NLAMS,"['23 OCT', ' 09:44', 'UTC-03:00']","['18 NOV', ' 02:46', 'UTC+01:00']",1745,"[['RIG', 'IOA'], ['IOA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Hamburg Sud, Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
428,37 days,3,BRRIG,NLAMS,"['26 OCT', ' 14:28', 'UTC-03:00']","['1 DEC', ' 20:47', 'UTC+01:00']",1920,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
429,35 days,3,BRRIG,NLAMS,"['26 OCT', ' 03:57', 'UTC-03:00']","['30 NOV', ' 01:47', 'UTC+01:00']",2410,"[['RIG', 'ITJ'], ['ITJ', 'IOA', 'PNG', 'SSZ', 'RIO', 'CTG', 'CTB'], ['CTB', 'CAU', 'ZEE', 'RTM'], ['RTM', 'AMS']]","['Hamburg Sud, Maersk, MSC', 'MSC']"
430,36 days,4,BRRIG,NLAMS,"['26 OCT', ' 14:28', 'UTC-03:00']","['1 DEC', ' 08:22', 'UTC+01:00']",1780,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC', 'Containerships, MSC']"
431,30 days,4,BRRIG,NLAMS,"['24 OCT', ' 05:57', 'UTC-03:00']","['23 NOV', ' 02:48', 'UTC+01:00']",1880,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
432,32 days,1,BRITJ,NLRTM,"['5 NOV', ' 23:05', 'UTC-03:00']","['7 DEC', ' 05:56', 'UTC+01:00']",900,"[['ITJ', 'ANR'], ['ANR', 'RTM']]",['MSC']
433,25 days,1,BRITJ,NLRTM,"['22 OCT', ' 21:00', 'UTC-03:00']","['16 NOV', ' 03:00', 'UTC+01:00']",975,"[['ITJ', 'SSZ'], ['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd, MSC']"
434,23 days,1,BRITJ,NLRTM,"['22 OCT', ' 21:00', 'UTC-03:00']","['14 NOV', ' 05:00', 'UTC+01:00']",1025,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'RTM']]","['MSC', 'MSC']"
435,22 days,1,BRITJ,NLRTM,"['27 OCT', ' 18:11', 'UTC-03:00']","['18 NOV', ' 00:00', 'UTC+01:00']",1040,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk']"
436,26 days,1,BRITJ,NLRTM,"['22 OCT', ' 21:00', 'UTC-03:00']","['17 NOV', ' 02:45', 'UTC+01:00']",1190,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'RTM']]","['Hapag-Lloyd, MSC', 'MSC']"
437,32 days,1,BRITJ,NLRTM,"['29 OCT', ' 00:00', 'UTC-03:00']","['29 NOV', ' 07:00', 'UTC+01:00']",1690,"[['ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
438,29 days,2,BRITJ,NLRTM,"['25 OCT', ' 06:30', 'UTC-03:00']","['23 NOV', ' 00:01', 'UTC+01:00']",1115,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
439,26 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['19 NOV', ' 22:00', 'UTC+01:00']",1005,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
440,31 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['25 NOV', ' 00:00', 'UTC+01:00']",1005,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
441,24 days,1,BRITJ,BEANR,"['22 OCT', ' 21:00', 'UTC-03:00']","['15 NOV', ' 12:00', 'UTC+01:00']",1025,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR']]","['MSC', 'MSC']"
442,27 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['21 NOV', ' 06:00', 'UTC+01:00']",1035,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
443,22 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['16 NOV', ' 06:03', 'UTC+01:00']",1045,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
444,28 days,1,BRITJ,BEANR,"['27 OCT', ' 18:11', 'UTC-03:00']","['24 NOV', ' 00:00', 'UTC+01:00']",1145,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
445,31 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['24 NOV', ' 12:30', 'UTC+01:00']",1145,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
446,31 days,1,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['25 NOV', ' 06:00', 'UTC+01:00']",1175,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
447,29 days,1,BRITJ,BEANR,"['22 OCT', ' 21:00', 'UTC-03:00']","['20 NOV', ' 11:00', 'UTC+01:00']",1190,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
448,22 days,2,BRITJ,BEANR,"['27 OCT', ' 18:11', 'UTC-03:00']","['18 NOV', ' 03:04', 'UTC+01:00']",1140,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
449,31 days,2,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['25 NOV', ' 00:00', 'UTC+01:00']",1150,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
450,29 days,2,BRITJ,BEANR,"['25 OCT', ' 06:30', 'UTC-03:00']","['23 NOV', ' 06:00', 'UTC+01:00']",1330,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
451,32 days,2,BRITJ,BEANR,"['29 OCT', ' 00:00', 'UTC-03:00']","['29 NOV', ' 10:03', 'UTC+01:00']",1785,"[['ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
452,32 days,3,BRITJ,BEANR,"['22 OCT', ' 21:00', 'UTC-03:00']","['23 NOV', ' 03:04', 'UTC+01:00']",1480,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'CAS', 'ALG', 'PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
453,22 days,1,BRITJ,NLVLI,"['25 OCT', ' 06:30', 'UTC-03:00']","['16 NOV', ' 05:11', 'UTC+01:00']",1025,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC']"
454,25 days,2,BRITJ,NLVLI,"['22 OCT', ' 21:00', 'UTC-03:00']","['16 NOV', ' 05:11', 'UTC+01:00']",1050,"[['ITJ', 'SSZ'], ['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd, MSC']"
455,31 days,2,BRITJ,NLVLI,"['25 OCT', ' 06:30', 'UTC-03:00']","['25 NOV', ' 01:36', 'UTC+01:00']",1065,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
456,24 days,2,BRITJ,NLVLI,"['22 OCT', ' 21:00', 'UTC-03:00']","['15 NOV', ' 13:36', 'UTC+01:00']",1085,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
457,27 days,2,BRITJ,NLVLI,"['25 OCT', ' 06:30', 'UTC-03:00']","['21 NOV', ' 07:35', 'UTC+01:00']",1095,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
458,22 days,2,BRITJ,NLVLI,"['27 OCT', ' 18:11', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1115,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
459,28 days,2,BRITJ,NLVLI,"['27 OCT', ' 18:11', 'UTC-03:00']","['24 NOV', ' 01:35', 'UTC+01:00']",1205,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
460,31 days,2,BRITJ,NLVLI,"['25 OCT', ' 06:30', 'UTC-03:00']","['24 NOV', ' 14:06', 'UTC+01:00']",1205,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
461,31 days,2,BRITJ,NLVLI,"['25 OCT', ' 06:30', 'UTC-03:00']","['25 NOV', ' 07:32', 'UTC+01:00']",1230,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
462,29 days,2,BRITJ,NLVLI,"['22 OCT', ' 21:00', 'UTC-03:00']","['20 NOV', ' 12:36', 'UTC+01:00']",1250,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
463,32 days,2,BRITJ,NLVLI,"['29 OCT', ' 00:00', 'UTC-03:00']","['29 NOV', ' 09:11', 'UTC+01:00']",1765,"[['ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
464,23 days,3,BRITJ,NLVLI,"['26 OCT', ' 01:00', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1010,"[['ITJ', 'SSZ'], ['SSZ', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['Hamburg Sud', 'CMA CGM, Hamburg Sud, Maersk']"
465,31 days,3,BRITJ,NLVLI,"['24 OCT', ' 10:01', 'UTC-03:00']","['24 NOV', ' 01:35', 'UTC+01:00']",1165,"[['ITJ', 'IOA'], ['IOA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['Hamburg Sud, Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
466,29 days,3,BRITJ,NLVLI,"['25 OCT', ' 06:30', 'UTC-03:00']","['23 NOV', ' 02:12', 'UTC+01:00']",1190,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
467,22 days,1,BRITJ,BEZEE,"['25 OCT', ' 06:30', 'UTC-03:00']","['16 NOV', ' 06:17', 'UTC+01:00']",1055,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, MSC']"
468,26 days,2,BRITJ,BEZEE,"['25 OCT', ' 06:30', 'UTC-03:00']","['20 NOV', ' 00:42', 'UTC+01:00']",1095,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
469,31 days,2,BRITJ,BEZEE,"['25 OCT', ' 06:30', 'UTC-03:00']","['25 NOV', ' 02:42', 'UTC+01:00']",1095,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
470,24 days,2,BRITJ,BEZEE,"['22 OCT', ' 21:00', 'UTC-03:00']","['15 NOV', ' 14:42', 'UTC+01:00']",1115,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
471,27 days,2,BRITJ,BEZEE,"['25 OCT', ' 06:30', 'UTC-03:00']","['21 NOV', ' 08:44', 'UTC+01:00']",1125,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
472,22 days,2,BRITJ,BEZEE,"['27 OCT', ' 18:11', 'UTC-03:00']","['18 NOV', ' 03:18', 'UTC+01:00']",1145,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
473,28 days,2,BRITJ,BEZEE,"['27 OCT', ' 18:11', 'UTC-03:00']","['24 NOV', ' 02:44', 'UTC+01:00']",1235,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
