,ScrapingDate,ScrapingSite,Origin,Destination,OriginName,DestinationName,EstimatedDepartureTime,EstimatedArrivalTime,EstimatedTotalTransitTimeDays,EstimatedTotalTransitTimeHours,TotalCO2EmissionsKg,TotalDistanceMeters,CutOffs,NumberOfLegs,Legs
128,2022-11-29,Maersk,Cartagena Cartagena -Terminal de Contenedores,Moerdijk Delta Marine Terminal BV,Cartagena Cartagena -Terminal de Contenedores,Moerdijk Delta Marine Terminal BV,2022-12-08 05:00:00,2022-12-22 22:00:00,15 days,,,,,,"{'1': {'OriginName': 'Cartagena Cartagena -Terminal de Contenedores', 'DestinationName': 'Rotterdam Delta Container Terminal', 'Vessel': {'vessel_name': 'SANTOS EXPRESS', 'imo': '9777632', 'flag': 'DE', 'build_year_ship': '', 'service': 'EUROSAL', 'callsign': 'DJQD2'}, 'EstimatedDepartureTime': '2022-12-08 05:00:00', 'EstimatedArrivalTime': '2022-12-20 07:00:00'}, '2': {'OriginName': 'Rotterdam Delta Container Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-20 22:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-22 22:00:00'}}"
129,2022-11-29,Maersk,Cartagena Cartagena -Terminal de Contenedores,Moerdijk Delta Marine Terminal BV,Cartagena Cartagena -Terminal de Contenedores,Moerdijk Delta Marine Terminal BV,2022-12-15 00:01:00,2023-01-02 18:00:00,19 days,,,,,,"{'1': {'OriginName': 'Cartagena Cartagena -Terminal de Contenedores', 'DestinationName': 'Rotterdam Delta Container Terminal', 'Vessel': {'vessel_name': 'COSCO SHIPPING VOL', 'imo': '9731925', 'flag': 'HK', 'build_year_ship': '', 'service': 'EUROSAL', 'callsign': 'VRQH9'}, 'EstimatedDepartureTime': '2022-12-15 00:01:00', 'EstimatedArrivalTime': '2022-12-30 07:00:00'}, '2': {'OriginName': 'Rotterdam Delta Container Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-31 18:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-02 18:00:00'}}"
130,2022-11-29,Maersk,Cartagena Cartagena -Terminal de Contenedores,Moerdijk Delta Marine Terminal BV,Cartagena Cartagena -Terminal de Contenedores,Moerdijk Delta Marine Terminal BV,2022-12-22 00:01:00,2023-01-06 18:00:00,16 days,,,,,,"{'1': {'OriginName': 'Cartagena Cartagena -Terminal de Contenedores', 'DestinationName': 'Rotterdam Delta Container Terminal', 'Vessel': {'vessel_name': 'CMA CGM ARKANSAS', 'imo': '9722651', 'flag': 'MT', 'build_year_ship': '2014', 'service': 'EUROSAL', 'callsign': '9HA3973'}, 'EstimatedDepartureTime': '2022-12-22 00:01:00', 'EstimatedArrivalTime': '2023-01-03 07:00:00'}, '2': {'OriginName': 'Rotterdam Delta Container Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-04 18:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-06 18:00:00'}}"
131,2022-11-29,Maersk,Cartagena Cartagena -Terminal de Contenedores,Rotterdam Delta Container Terminal,Cartagena Cartagena -Terminal de Contenedores,Rotterdam Delta Container Terminal,2022-12-01 00:01:00,2022-12-13 07:00:00,12 days,,,,,,"{'1': {'OriginName': 'Cartagena Cartagena -Terminal de Contenedores', 'DestinationName': 'Rotterdam Delta Container Terminal', 'Vessel': {'vessel_name': 'CMA CGM OHIO', 'imo': '9722687', 'flag': 'MT', 'build_year_ship': '', 'service': 'EUROSAL', 'callsign': '9HA4132'}, 'EstimatedDepartureTime': '2022-12-01 00:01:00', 'EstimatedArrivalTime': '2022-12-13 07:00:00'}}"
132,2022-11-29,Maersk,Cartagena Cartagena -Terminal de Contenedores,Rotterdam Delta Container Terminal,Cartagena Cartagena -Terminal de Contenedores,Rotterdam Delta Container Terminal,2022-12-08 05:00:00,2022-12-20 07:00:00,12 days,,,,,,"{'1': {'OriginName': 'Cartagena Cartagena -Terminal de Contenedores', 'DestinationName': 'Rotterdam Delta Container Terminal', 'Vessel': {'vessel_name': 'SANTOS EXPRESS', 'imo': '9777632', 'flag': 'DE', 'build_year_ship': '', 'service': 'EUROSAL', 'callsign': 'DJQD2'}, 'EstimatedDepartureTime': '2022-12-08 05:00:00', 'EstimatedArrivalTime': '2022-12-20 07:00:00'}}"
133,2022-11-29,Maersk,Cartagena Cartagena -Terminal de Contenedores,Rotterdam Delta Container Terminal,Cartagena Cartagena -Terminal de Contenedores,Rotterdam Delta Container Terminal,2022-12-15 00:01:00,2022-12-30 07:00:00,15 days,,,,,,"{'1': {'OriginName': 'Cartagena Cartagena -Terminal de Contenedores', 'DestinationName': 'Rotterdam Delta Container Terminal', 'Vessel': {'vessel_name': 'COSCO SHIPPING VOL', 'imo': '9731925', 'flag': 'HK', 'build_year_ship': '', 'service': 'EUROSAL', 'callsign': 'VRQH9'}, 'EstimatedDepartureTime': '2022-12-15 00:01:00', 'EstimatedArrivalTime': '2022-12-30 07:00:00'}}"
134,2022-11-29,Maersk,Cartagena Cartagena -Terminal de Contenedores,Rotterdam Delta Container Terminal,Cartagena Cartagena -Terminal de Contenedores,Rotterdam Delta Container Terminal,2022-12-22 00:01:00,2023-01-03 07:00:00,12 days,,,,,,"{'1': {'OriginName': 'Cartagena Cartagena -Terminal de Contenedores', 'DestinationName': 'Rotterdam Delta Container Terminal', 'Vessel': {'vessel_name': 'CMA CGM ARKANSAS', 'imo': '9722651', 'flag': 'MT', 'build_year_ship': '2014', 'service': 'EUROSAL', 'callsign': '9HA3973'}, 'EstimatedDepartureTime': '2022-12-22 00:01:00', 'EstimatedArrivalTime': '2023-01-03 07:00:00'}}"
135,2022-11-29,Maersk,Cartagena Cartagena -Terminal de Contenedores,Vlissingen Kloosterboer Vlissingen VOF,Cartagena Cartagena -Terminal de Contenedores,Vlissingen Kloosterboer Vlissingen VOF,2022-12-01 00:01:00,2022-12-16 18:00:00,16 days,,,,,,"{'1': {'OriginName': 'Cartagena Cartagena -Terminal de Contenedores', 'DestinationName': 'Rotterdam Delta Container Terminal', 'Vessel': {'vessel_name': 'CMA CGM OHIO', 'imo': '9722687', 'flag': 'MT', 'build_year_ship': '', 'service': 'EUROSAL', 'callsign': '9HA4132'}, 'EstimatedDepartureTime': '2022-12-01 00:01:00', 'EstimatedArrivalTime': '2022-12-13 07:00:00'}, '2': {'OriginName': 'Rotterdam Delta Container Terminal', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2022-12-15 18:00:00', 'EstimatedArrivalTime': '2022-12-16 18:00:00'}}"
136,2022-11-29,Maersk,Cartagena Cartagena -Terminal de Contenedores,Vlissingen Kloosterboer Vlissingen VOF,Cartagena Cartagena -Terminal de Contenedores,Vlissingen Kloosterboer Vlissingen VOF,2022-12-08 05:00:00,2022-12-22 22:00:00,15 days,,,,,,"{'1': {'OriginName': 'Cartagena Cartagena -Terminal de Contenedores', 'DestinationName': 'Rotterdam Delta Container Terminal', 'Vessel': {'vessel_name': 'SANTOS EXPRESS', 'imo': '9777632', 'flag': 'DE', 'build_year_ship': '', 'service': 'EUROSAL', 'callsign': 'DJQD2'}, 'EstimatedDepartureTime': '2022-12-08 05:00:00', 'EstimatedArrivalTime': '2022-12-20 07:00:00'}, '2': {'OriginName': 'Rotterdam Delta Container Terminal', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2022-12-21 22:00:00', 'EstimatedArrivalTime': '2022-12-22 22:00:00'}}"
137,2022-11-29,Maersk,Cartagena Cartagena -Terminal de Contenedores,Vlissingen Kloosterboer Vlissingen VOF,Cartagena Cartagena -Terminal de Contenedores,Vlissingen Kloosterboer Vlissingen VOF,2022-12-15 00:01:00,2023-01-02 18:00:00,19 days,,,,,,"{'1': {'OriginName': 'Cartagena Cartagena -Terminal de Contenedores', 'DestinationName': 'Rotterdam Delta Container Terminal', 'Vessel': {'vessel_name': 'COSCO SHIPPING VOL', 'imo': '9731925', 'flag': 'HK', 'build_year_ship': '', 'service': 'EUROSAL', 'callsign': 'VRQH9'}, 'EstimatedDepartureTime': '2022-12-15 00:01:00', 'EstimatedArrivalTime': '2022-12-30 07:00:00'}, '2': {'OriginName': 'Rotterdam Delta Container Terminal', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-01-01 18:00:00', 'EstimatedArrivalTime': '2023-01-02 18:00:00'}}"
138,2022-11-29,Maersk,Cartagena Cartagena -Terminal de Contenedores,Vlissingen Kloosterboer Vlissingen VOF,Cartagena Cartagena -Terminal de Contenedores,Vlissingen Kloosterboer Vlissingen VOF,2022-12-22 00:01:00,2023-01-06 18:00:00,16 days,,,,,,"{'1': {'OriginName': 'Cartagena Cartagena -Terminal de Contenedores', 'DestinationName': 'Rotterdam Delta Container Terminal', 'Vessel': {'vessel_name': 'CMA CGM ARKANSAS', 'imo': '9722651', 'flag': 'MT', 'build_year_ship': '2014', 'service': 'EUROSAL', 'callsign': '9HA3973'}, 'EstimatedDepartureTime': '2022-12-22 00:01:00', 'EstimatedArrivalTime': '2023-01-03 07:00:00'}, '2': {'OriginName': 'Rotterdam Delta Container Terminal', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-01-05 18:00:00', 'EstimatedArrivalTime': '2023-01-06 18:00:00'}}"
139,2022-11-29,Maersk,Da Nang Da Nang Terminal,Amsterdam Container Terminal Vrede Amsterdam,Da Nang Da Nang Terminal,Amsterdam Container Terminal Vrede Amsterdam,2022-11-29 04:06:00,2023-01-10 02:00:00,42 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK KWANGYANG', 'imo': '9858747', 'flag': 'LR', 'build_year_ship': '2020', 'service': '', 'callsign': 'D5WI2'}, 'EstimatedDepartureTime': '2022-11-29 04:06:00', 'EstimatedArrivalTime': '2022-12-04 07:30:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MSC ALEXANDRA', 'imo': '9461374', 'flag': 'PA', 'build_year_ship': '2010', 'service': 'AE1', 'callsign': '3EXX9'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-13 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-10 02:00:00'}}"
140,2022-11-29,Maersk,Da Nang Da Nang Terminal,Amsterdam Container Terminal Vrede Amsterdam,Da Nang Da Nang Terminal,Amsterdam Container Terminal Vrede Amsterdam,2022-11-29 04:06:00,2023-01-05 17:00:00,38 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK KWANGYANG', 'imo': '9858747', 'flag': 'LR', 'build_year_ship': '2020', 'service': '', 'callsign': 'D5WI2'}, 'EstimatedDepartureTime': '2022-11-29 04:06:00', 'EstimatedArrivalTime': '2022-12-04 07:30:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'METTE MAERSK', 'imo': '9632155', 'flag': 'DK', 'build_year_ship': '2015', 'service': 'AE5', 'callsign': 'OWRS2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-11 15:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-05 17:00:00'}}"
141,2022-11-29,Maersk,Da Nang Da Nang Terminal,Amsterdam Container Terminal Vrede Amsterdam,Da Nang Da Nang Terminal,Amsterdam Container Terminal Vrede Amsterdam,2022-12-04 22:30:00,2023-01-10 02:00:00,36 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK CHATTOGRAM', 'imo': '9761023', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V7929'}, 'EstimatedDepartureTime': '2022-12-04 22:30:00', 'EstimatedArrivalTime': '2022-12-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MSC ALEXANDRA', 'imo': '9461374', 'flag': 'PA', 'build_year_ship': '2010', 'service': 'AE1', 'callsign': '3EXX9'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-13 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-10 02:00:00'}}"
142,2022-11-29,Maersk,Da Nang Da Nang Terminal,Amsterdam Container Terminal Vrede Amsterdam,Da Nang Da Nang Terminal,Amsterdam Container Terminal Vrede Amsterdam,2022-12-04 22:30:00,2023-01-11 14:01:00,38 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK CHATTOGRAM', 'imo': '9761023', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V7929'}, 'EstimatedDepartureTime': '2022-12-04 22:30:00', 'EstimatedArrivalTime': '2022-12-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MILAN MAERSK', 'imo': '9778820', 'flag': 'DK', 'build_year_ship': '2017', 'service': 'AE5', 'callsign': 'OWGK2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-17 13:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-11 14:01:00'}}"
143,2022-11-29,Maersk,Da Nang Da Nang Terminal,Amsterdam Container Terminal Vrede Amsterdam,Da Nang Da Nang Terminal,Amsterdam Container Terminal Vrede Amsterdam,2022-12-11 22:30:00,2023-01-24 12:00:00,44 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK SIHANOUKVIL', 'imo': '9840714', 'flag': 'SG', 'build_year_ship': '2019', 'service': '', 'callsign': '9V6004'}, 'EstimatedDepartureTime': '2022-12-11 22:30:00', 'EstimatedArrivalTime': '2022-12-16 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK EDMONTON', 'imo': '9458030', 'flag': 'DK', 'build_year_ship': '2011', 'service': 'AE1', 'callsign': 'OYHV2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-27 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-24 12:00:00'}}"
144,2022-11-29,Maersk,Da Nang Da Nang Terminal,Antwerp Deurganck Terminal Quays 1732-1742,Da Nang Da Nang Terminal,Antwerp Deurganck Terminal Quays 1732-1742,2022-11-29 04:06:00,2023-01-14 22:00:00,47 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK KWANGYANG', 'imo': '9858747', 'flag': 'LR', 'build_year_ship': '2020', 'service': '', 'callsign': 'D5WI2'}, 'EstimatedDepartureTime': '2022-11-29 04:06:00', 'EstimatedArrivalTime': '2022-12-04 07:30:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Antwerp Deurganck Terminal Quays 1732-1742', 'Vessel': {'vessel_name': 'EMMA MAERSK', 'imo': '9321483', 'flag': 'DK', 'build_year_ship': '2006', 'service': 'AE7', 'callsign': 'OYGR2'}, 'EstimatedDepartureTime': '2022-12-10 16:00:00', 'EstimatedArrivalTime': '2023-01-14 22:00:00'}}"
145,2022-11-29,Maersk,Da Nang Da Nang Terminal,Antwerp Deurganck Terminal Quays 1732-1742,Da Nang Da Nang Terminal,Antwerp Deurganck Terminal Quays 1732-1742,2022-11-29 04:06:00,2023-01-04 22:00:00,37 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK KWANGYANG', 'imo': '9858747', 'flag': 'LR', 'build_year_ship': '2020', 'service': '', 'callsign': 'D5WI2'}, 'EstimatedDepartureTime': '2022-11-29 04:06:00', 'EstimatedArrivalTime': '2022-12-04 07:30:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Antwerp Deurganck Terminal Quays 1732-1742', 'Vessel': {'vessel_name': 'MSC ELOANE', 'imo': '9755957', 'flag': 'LR', 'build_year_ship': '2016', 'service': 'AE6', 'callsign': 'D5KY2'}, 'EstimatedDepartureTime': '2022-12-12 09:30:00', 'EstimatedArrivalTime': '2023-01-04 22:00:00'}}"
146,2022-11-29,Maersk,Da Nang Da Nang Terminal,Antwerp Deurganck Terminal Quays 1732-1742,Da Nang Da Nang Terminal,Antwerp Deurganck Terminal Quays 1732-1742,2022-12-04 22:30:00,2023-01-23 22:00:00,50 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK CHATTOGRAM', 'imo': '9761023', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V7929'}, 'EstimatedDepartureTime': '2022-12-04 22:30:00', 'EstimatedArrivalTime': '2022-12-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Antwerp Deurganck Terminal Quays 1732-1742', 'Vessel': {'vessel_name': 'EDITH MAERSK', 'imo': '9321548', 'flag': 'DK', 'build_year_ship': '2007', 'service': 'AE7', 'callsign': 'OXOR2'}, 'EstimatedDepartureTime': '2022-12-24 16:00:00', 'EstimatedArrivalTime': '2023-01-23 22:00:00'}}"
147,2022-11-29,Maersk,Da Nang Da Nang Terminal,Antwerp Deurganck Terminal Quays 1732-1742,Da Nang Da Nang Terminal,Antwerp Deurganck Terminal Quays 1732-1742,2022-12-04 22:30:00,2023-01-04 22:00:00,31 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK CHATTOGRAM', 'imo': '9761023', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V7929'}, 'EstimatedDepartureTime': '2022-12-04 22:30:00', 'EstimatedArrivalTime': '2022-12-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Antwerp Deurganck Terminal Quays 1732-1742', 'Vessel': {'vessel_name': 'MSC ELOANE', 'imo': '9755957', 'flag': 'LR', 'build_year_ship': '2016', 'service': 'AE6', 'callsign': 'D5KY2'}, 'EstimatedDepartureTime': '2022-12-12 09:30:00', 'EstimatedArrivalTime': '2023-01-04 22:00:00'}}"
148,2022-11-29,Maersk,Da Nang Da Nang Terminal,Antwerp Deurganck Terminal Quays 1732-1742,Da Nang Da Nang Terminal,Antwerp Deurganck Terminal Quays 1732-1742,2022-12-04 22:30:00,2023-01-10 19:00:00,37 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK CHATTOGRAM', 'imo': '9761023', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V7929'}, 'EstimatedDepartureTime': '2022-12-04 22:30:00', 'EstimatedArrivalTime': '2022-12-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Antwerp Deurganck Terminal Quays 1732-1742', 'Vessel': {'vessel_name': 'MSC LIVORNO', 'imo': '9461427', 'flag': 'DE', 'build_year_ship': '2009', 'service': 'AE6', 'callsign': 'DIGY2'}, 'EstimatedDepartureTime': '2022-12-18 23:30:00', 'EstimatedArrivalTime': '2023-01-10 19:00:00'}}"
149,2022-11-29,Maersk,Da Nang Da Nang Terminal,Moerdijk Delta Marine Terminal BV,Da Nang Da Nang Terminal,Moerdijk Delta Marine Terminal BV,2022-11-29 04:06:00,2023-01-10 12:00:00,42 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK KWANGYANG', 'imo': '9858747', 'flag': 'LR', 'build_year_ship': '2020', 'service': '', 'callsign': 'D5WI2'}, 'EstimatedDepartureTime': '2022-11-29 04:06:00', 'EstimatedArrivalTime': '2022-12-04 07:30:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MSC ALEXANDRA', 'imo': '9461374', 'flag': 'PA', 'build_year_ship': '2010', 'service': 'AE1', 'callsign': '3EXX9'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-13 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-10 12:00:00'}}"
150,2022-11-29,Maersk,Da Nang Da Nang Terminal,Moerdijk Delta Marine Terminal BV,Da Nang Da Nang Terminal,Moerdijk Delta Marine Terminal BV,2022-11-29 04:06:00,2023-01-06 03:00:00,38 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK KWANGYANG', 'imo': '9858747', 'flag': 'LR', 'build_year_ship': '2020', 'service': '', 'callsign': 'D5WI2'}, 'EstimatedDepartureTime': '2022-11-29 04:06:00', 'EstimatedArrivalTime': '2022-12-04 07:30:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'METTE MAERSK', 'imo': '9632155', 'flag': 'DK', 'build_year_ship': '2015', 'service': 'AE5', 'callsign': 'OWRS2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-11 15:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-06 03:00:00'}}"
