,ScrapingDate,ScrapingSite,Origin,Destination,OriginName,DestinationName,EstimatedDepartureTime,EstimatedArrivalTime,EstimatedTotalTransitTimeDays,EstimatedTotalTransitTimeHours,TotalCO2EmissionsKg,TotalDistanceMeters,CutOffs,NumberOfLegs,Legs
724,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,2023-06-20 15:00:00,2023-07-19 19:00:00,29 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'AS FLORIANA', 'imo': '9437115', 'flag': 'PT', 'build_year_ship': '2007', 'service': 'CALYPSO FEEDER', 'callsign': 'CQFU'}, 'EstimatedDepartureTime': '2023-06-20 15:00:00', 'EstimatedArrivalTime': '2023-06-27 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRATAN', 'imo': '9394894', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8044'}, 'EstimatedDepartureTime': '2023-07-02 17:00:00', 'EstimatedArrivalTime': '2023-07-17 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-18 20:00:00', 'EstimatedArrivalTime': '2023-07-19 19:00:00'}}"
725,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,2023-06-20 15:00:00,2023-07-19 19:00:00,29 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'AS FLORIANA', 'imo': '9437115', 'flag': 'PT', 'build_year_ship': '2007', 'service': 'CALYPSO FEEDER', 'callsign': 'CQFU'}, 'EstimatedDepartureTime': '2023-06-20 15:00:00', 'EstimatedArrivalTime': '2023-06-27 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRATAN', 'imo': '9394894', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8044'}, 'EstimatedDepartureTime': '2023-07-02 17:00:00', 'EstimatedArrivalTime': '2023-07-17 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-18 20:00:00', 'EstimatedArrivalTime': '2023-07-19 19:00:00'}}"
726,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,2023-06-27 15:00:00,2023-07-26 19:00:00,29 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'GREEN STAR', 'imo': '9865958', 'flag': 'SG', 'build_year_ship': '2018', 'service': 'CALYPSO FEEDER', 'callsign': '9V6353'}, 'EstimatedDepartureTime': '2023-06-27 15:00:00', 'EstimatedArrivalTime': '2023-07-04 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'POLAR CHILE', 'imo': '9797187', 'flag': 'LR', 'build_year_ship': '2018', 'service': 'CLX', 'callsign': 'D5PH8'}, 'EstimatedDepartureTime': '2023-07-09 17:00:00', 'EstimatedArrivalTime': '2023-07-24 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-25 20:00:00', 'EstimatedArrivalTime': '2023-07-26 19:00:00'}}"
727,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,2023-07-04 15:00:00,2023-08-02 19:00:00,29 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'MAHAWELI', 'imo': '9744685', 'flag': 'SG', 'build_year_ship': '', 'service': 'CALYPSO FEEDER', 'callsign': '9V7146'}, 'EstimatedDepartureTime': '2023-07-04 15:00:00', 'EstimatedArrivalTime': '2023-07-11 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BATUR', 'imo': '9402029', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8207'}, 'EstimatedDepartureTime': '2023-07-16 17:00:00', 'EstimatedArrivalTime': '2023-07-31 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-01 20:00:00', 'EstimatedArrivalTime': '2023-08-02 19:00:00'}}"
728,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,2023-07-11 15:00:00,2023-08-09 19:00:00,29 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'AS FLORIANA', 'imo': '9437115', 'flag': 'PT', 'build_year_ship': '2007', 'service': 'CALYPSO FEEDER', 'callsign': 'CQFU'}, 'EstimatedDepartureTime': '2023-07-11 15:00:00', 'EstimatedArrivalTime': '2023-07-18 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BINTAN', 'imo': '9355288', 'flag': 'HK', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': 'VROX4'}, 'EstimatedDepartureTime': '2023-07-23 17:00:00', 'EstimatedArrivalTime': '2023-08-07 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-08 20:00:00', 'EstimatedArrivalTime': '2023-08-09 19:00:00'}}"
729,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,Paramaribo Paramaribo Port Terminal,Moerdijk Delta Marine Terminal BV,2023-07-18 15:00:00,2023-08-16 19:00:00,29 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'GREEN STAR', 'imo': '9865958', 'flag': 'SG', 'build_year_ship': '2018', 'service': 'CALYPSO FEEDER', 'callsign': '9V6353'}, 'EstimatedDepartureTime': '2023-07-18 15:00:00', 'EstimatedArrivalTime': '2023-07-25 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '2023-07-30 17:00:00', 'EstimatedArrivalTime': '2023-08-14 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-15 20:00:00', 'EstimatedArrivalTime': '2023-08-16 19:00:00'}}"
730,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2023-05-24 22:00:00,2023-06-19 00:01:00,25 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'MAHAWELI', 'imo': '9744685', 'flag': 'SG', 'build_year_ship': '', 'service': 'CALYPSO FEEDER', 'callsign': '9V7146'}, 'EstimatedDepartureTime': '2023-05-24 22:00:00', 'EstimatedArrivalTime': '2023-05-30 19:00:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '2023-06-04 17:00:00', 'EstimatedArrivalTime': '2023-06-19 00:01:00'}}"
731,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2023-05-30 15:00:00,2023-06-26 00:01:00,26 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'AS FLORIANA', 'imo': '9437115', 'flag': 'PT', 'build_year_ship': '2007', 'service': 'CALYPSO FEEDER', 'callsign': 'CQFU'}, 'EstimatedDepartureTime': '2023-05-30 15:00:00', 'EstimatedArrivalTime': '2023-06-06 03:00:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BALI', 'imo': '9394870', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9V7499'}, 'EstimatedDepartureTime': '2023-06-11 17:00:00', 'EstimatedArrivalTime': '2023-06-26 00:01:00'}}"
732,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2023-06-06 15:00:00,2023-07-03 00:01:00,26 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'GREEN STAR', 'imo': '9865958', 'flag': 'SG', 'build_year_ship': '2018', 'service': 'CALYPSO FEEDER', 'callsign': '9V6353'}, 'EstimatedDepartureTime': '2023-06-06 15:00:00', 'EstimatedArrivalTime': '2023-06-14 18:00:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'SAFMARINE BENGUELA', 'imo': '9355367', 'flag': 'HK', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': 'VRLA3'}, 'EstimatedDepartureTime': '2023-06-18 17:00:00', 'EstimatedArrivalTime': '2023-07-03 00:01:00'}}"
733,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2023-06-13 15:00:00,2023-07-10 00:01:00,26 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'MAHAWELI', 'imo': '9744685', 'flag': 'SG', 'build_year_ship': '', 'service': 'CALYPSO FEEDER', 'callsign': '9V7146'}, 'EstimatedDepartureTime': '2023-06-13 15:00:00', 'EstimatedArrivalTime': '2023-06-20 03:00:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK LAUNCESTON', 'imo': '9294408', 'flag': 'PT', 'build_year_ship': '2005', 'service': 'CLX', 'callsign': 'CQGO'}, 'EstimatedDepartureTime': '2023-06-25 17:00:00', 'EstimatedArrivalTime': '2023-07-10 00:01:00'}}"
734,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2023-06-20 15:00:00,2023-07-17 00:01:00,26 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'AS FLORIANA', 'imo': '9437115', 'flag': 'PT', 'build_year_ship': '2007', 'service': 'CALYPSO FEEDER', 'callsign': 'CQFU'}, 'EstimatedDepartureTime': '2023-06-20 15:00:00', 'EstimatedArrivalTime': '2023-06-27 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRATAN', 'imo': '9394894', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8044'}, 'EstimatedDepartureTime': '2023-07-02 17:00:00', 'EstimatedArrivalTime': '2023-07-17 00:01:00'}}"
735,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2023-06-20 15:00:00,2023-07-17 00:01:00,26 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'AS FLORIANA', 'imo': '9437115', 'flag': 'PT', 'build_year_ship': '2007', 'service': 'CALYPSO FEEDER', 'callsign': 'CQFU'}, 'EstimatedDepartureTime': '2023-06-20 15:00:00', 'EstimatedArrivalTime': '2023-06-27 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRATAN', 'imo': '9394894', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8044'}, 'EstimatedDepartureTime': '2023-07-02 17:00:00', 'EstimatedArrivalTime': '2023-07-17 00:01:00'}}"
736,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2023-06-27 15:00:00,2023-07-24 00:01:00,26 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'GREEN STAR', 'imo': '9865958', 'flag': 'SG', 'build_year_ship': '2018', 'service': 'CALYPSO FEEDER', 'callsign': '9V6353'}, 'EstimatedDepartureTime': '2023-06-27 15:00:00', 'EstimatedArrivalTime': '2023-07-04 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'POLAR CHILE', 'imo': '9797187', 'flag': 'LR', 'build_year_ship': '2018', 'service': 'CLX', 'callsign': 'D5PH8'}, 'EstimatedDepartureTime': '2023-07-09 17:00:00', 'EstimatedArrivalTime': '2023-07-24 00:01:00'}}"
737,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2023-07-04 15:00:00,2023-07-31 00:01:00,26 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'MAHAWELI', 'imo': '9744685', 'flag': 'SG', 'build_year_ship': '', 'service': 'CALYPSO FEEDER', 'callsign': '9V7146'}, 'EstimatedDepartureTime': '2023-07-04 15:00:00', 'EstimatedArrivalTime': '2023-07-11 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BATUR', 'imo': '9402029', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8207'}, 'EstimatedDepartureTime': '2023-07-16 17:00:00', 'EstimatedArrivalTime': '2023-07-31 00:01:00'}}"
738,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2023-07-11 15:00:00,2023-08-07 00:01:00,26 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'AS FLORIANA', 'imo': '9437115', 'flag': 'PT', 'build_year_ship': '2007', 'service': 'CALYPSO FEEDER', 'callsign': 'CQFU'}, 'EstimatedDepartureTime': '2023-07-11 15:00:00', 'EstimatedArrivalTime': '2023-07-18 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BINTAN', 'imo': '9355288', 'flag': 'HK', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': 'VROX4'}, 'EstimatedDepartureTime': '2023-07-23 17:00:00', 'EstimatedArrivalTime': '2023-08-07 00:01:00'}}"
739,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Paramaribo Paramaribo Port Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2023-07-18 15:00:00,2023-08-14 00:01:00,26 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'GREEN STAR', 'imo': '9865958', 'flag': 'SG', 'build_year_ship': '2018', 'service': 'CALYPSO FEEDER', 'callsign': '9V6353'}, 'EstimatedDepartureTime': '2023-07-18 15:00:00', 'EstimatedArrivalTime': '2023-07-25 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '2023-07-30 17:00:00', 'EstimatedArrivalTime': '2023-08-14 00:01:00'}}"
740,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Vlissingen Kloosterboer Vlissingen VOF,Paramaribo Paramaribo Port Terminal,Vlissingen Kloosterboer Vlissingen VOF,2023-05-24 22:00:00,2023-06-21 18:59:00,28 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'MAHAWELI', 'imo': '9744685', 'flag': 'SG', 'build_year_ship': '', 'service': 'CALYPSO FEEDER', 'callsign': '9V7146'}, 'EstimatedDepartureTime': '2023-05-24 22:00:00', 'EstimatedArrivalTime': '2023-05-30 19:00:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '2023-06-04 17:00:00', 'EstimatedArrivalTime': '2023-06-19 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-20 19:59:00', 'EstimatedArrivalTime': '2023-06-21 18:59:00'}}"
741,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Vlissingen Kloosterboer Vlissingen VOF,Paramaribo Paramaribo Port Terminal,Vlissingen Kloosterboer Vlissingen VOF,2023-05-30 15:00:00,2023-06-28 19:00:00,29 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'AS FLORIANA', 'imo': '9437115', 'flag': 'PT', 'build_year_ship': '2007', 'service': 'CALYPSO FEEDER', 'callsign': 'CQFU'}, 'EstimatedDepartureTime': '2023-05-30 15:00:00', 'EstimatedArrivalTime': '2023-06-06 03:00:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BALI', 'imo': '9394870', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9V7499'}, 'EstimatedDepartureTime': '2023-06-11 17:00:00', 'EstimatedArrivalTime': '2023-06-26 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-27 20:00:00', 'EstimatedArrivalTime': '2023-06-28 19:00:00'}}"
742,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Vlissingen Kloosterboer Vlissingen VOF,Paramaribo Paramaribo Port Terminal,Vlissingen Kloosterboer Vlissingen VOF,2023-06-06 15:00:00,2023-07-05 19:00:00,29 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'GREEN STAR', 'imo': '9865958', 'flag': 'SG', 'build_year_ship': '2018', 'service': 'CALYPSO FEEDER', 'callsign': '9V6353'}, 'EstimatedDepartureTime': '2023-06-06 15:00:00', 'EstimatedArrivalTime': '2023-06-14 18:00:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'SAFMARINE BENGUELA', 'imo': '9355367', 'flag': 'HK', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': 'VRLA3'}, 'EstimatedDepartureTime': '2023-06-18 17:00:00', 'EstimatedArrivalTime': '2023-07-03 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-04 20:00:00', 'EstimatedArrivalTime': '2023-07-05 19:00:00'}}"
743,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Vlissingen Kloosterboer Vlissingen VOF,Paramaribo Paramaribo Port Terminal,Vlissingen Kloosterboer Vlissingen VOF,2023-06-13 15:00:00,2023-07-12 19:00:00,29 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'MAHAWELI', 'imo': '9744685', 'flag': 'SG', 'build_year_ship': '', 'service': 'CALYPSO FEEDER', 'callsign': '9V7146'}, 'EstimatedDepartureTime': '2023-06-13 15:00:00', 'EstimatedArrivalTime': '2023-06-20 03:00:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK LAUNCESTON', 'imo': '9294408', 'flag': 'PT', 'build_year_ship': '2005', 'service': 'CLX', 'callsign': 'CQGO'}, 'EstimatedDepartureTime': '2023-06-25 17:00:00', 'EstimatedArrivalTime': '2023-07-10 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-11 20:00:00', 'EstimatedArrivalTime': '2023-07-12 19:00:00'}}"
744,2023-05-22,Maersk,Paramaribo Paramaribo Port Terminal,Vlissingen Kloosterboer Vlissingen VOF,Paramaribo Paramaribo Port Terminal,Vlissingen Kloosterboer Vlissingen VOF,2023-06-20 15:00:00,2023-07-19 19:00:00,29 days,,,,,,"{'1': {'OriginName': 'Paramaribo Paramaribo Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'AS FLORIANA', 'imo': '9437115', 'flag': 'PT', 'build_year_ship': '2007', 'service': 'CALYPSO FEEDER', 'callsign': 'CQFU'}, 'EstimatedDepartureTime': '2023-06-20 15:00:00', 'EstimatedArrivalTime': '2023-06-27 02:30:00'}, '2': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRATAN', 'imo': '9394894', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8044'}, 'EstimatedDepartureTime': '2023-07-02 17:00:00', 'EstimatedArrivalTime': '2023-07-17 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-18 20:00:00', 'EstimatedArrivalTime': '2023-07-19 19:00:00'}}"
